startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacSkewnessExponent,sacPeakVelAmpRatio
0.0,0.448625,5.0044725378319095,0.2621737933017387,2.1147057152561404,0.9076975432522052,0.022453691417436313,1.6974326331423721,14.017447206847987,0.9020935710526564,330.4462433346761,17569.72786680097,0.3298563007384535,41.927008847437264
0.963,0.4244444444444444,4.969902131488562,0.24046726516947592,1.9944533054743876,0.8253733753684207,0.023837380254226822,2.0,14.480811696878666,0.8783841441254067,345.1976946756346,18286.188012675426,0.32830221548747734,39.68083904311173
1.926,0.3685555555555555,5.07411670461973,0.22768707563197743,1.7680343477492833,0.8495368137627636,0.023231861387019083,2.0,16.346475853500415,0.8739081754874425,351.4646047901624,18871.750206934015,0.3014320827552756,38.09377725078247
2.889,0.31927272727272726,5.160455824636138,0.21676915856555334,1.5743110965244929,0.9288281582036523,0.02087492403239088,2.4,13.685019570622456,0.8679970792560329,313.9954794596055,17783.478016029054,0.3048231761790015,40.18716815033645
3.852,0.2933636363636363,5.185710175684888,0.22700433445888138,1.4503322669515555,1.0480415833024461,0.019785388896637616,2.4,13.524880496644089,0.8329056713761737,308.8319896892328,17935.703362724333,0.3217460509482876,38.47608683481652
4.815,0.28845454545454546,5.078205999355853,0.23662007072119032,1.3901369096250655,1.0507125906611703,0.017372592109712398,2.4,13.551233068472548,0.8568426095232148,316.0876701236654,18848.347553704978,0.3262038741561108,37.59309998219778
5.778,0.32936363636363636,5.1533459312498735,0.29092685007785385,1.6142946993286094,1.1731751106592034,0.022995064068315394,2.4,13.48272804727717,0.8783430116276972,310.65935607879834,18470.92628827931,0.36866065746842686,36.95694600331743
6.741,0.3251,5.11035715042267,0.2688327468663692,1.5373102843025213,1.1660141140439184,0.01934840261149123,2.2,14.440809348630966,0.8590377636262271,352.3426996432008,20908.077245196728,0.3763556324265588,35.975267425186026
7.704,0.36959999999999993,5.031241471559691,0.29204634778872,1.7437859477465323,1.2830349087045163,0.020966450575272428,2.2,14.42665734812091,0.8612125992943892,342.8711447211444,19603.32372063618,0.3866149933188311,35.54808332369249
8.667,0.39649999999999996,5.144651535820569,0.2799747845078031,1.9376508238314594,1.2739785027601442,0.024955144414027557,1.8,17.775679775305658,0.879160509737436,416.6659675104927,22880.47105821508,0.34539790646109747,31.804817160195128
9.63,0.41337499999999994,5.353347285535561,0.2443576700091284,2.0499913637974267,1.132897444671417,0.023028719221444695,1.8,17.79020541631483,0.8816049329078138,409.99464240827814,22757.184610918088,0.34192327798646904,32.14428693961316
10.593,0.4135,5.573101849097482,0.2946683331357742,2.0968183282479655,1.2957694548704626,0.02378067591407115,1.8,17.909333444931228,0.8816081781904602,408.3022596544397,22935.348472343132,0.28039970365551764,32.153678974894035
11.556,0.417625,5.759168817104863,0.3565857949535218,2.1546143216325064,1.6126172998298653,0.03066277245886058,1.8,17.86150143438576,0.8807560699898807,410.8492427082117,22540.167872839316,0.27294179119760514,32.322986399692525
