startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,10.0,8.264390068203415,7.072370729223823,24.0
1.621,12.0,3.1676700511356977,3.1676700511356977,24.0
3.242,13.0,2.7591317721517656,2.7591317721517656,26.0
4.863,12.0,4.608432004421604,4.608431997789075,25.0
6.484,11.0,6.659062825863422,6.284365197295526,24.0
8.105,13.0,4.2133886780300225,4.2133886741262465,26.0
9.726,11.0,6.371567957939802,6.2594485782925195,25.0
11.347,11.0,6.277178853447496,6.0893725490719905,25.0
12.968,11.0,7.341559638479416,6.746187053418169,25.0
14.589,12.0,3.9631522790238876,3.8812058755442234,25.0
16.21,10.0,4.595169225070658,3.380268164902934,24.0
17.831,9.0,4.065385199054271,2.611833507984142,24.0
19.452,11.0,3.1943905674936044,2.1159884344837634,25.0
21.073,11.0,3.4109471816138663,2.4740106300160645,26.0
22.694,10.0,4.899021646762759,3.8019461101941916,26.0
24.315,11.0,4.3457069084989906,3.9138940647164975,27.0
25.936,12.0,3.406636001253776,3.198773639488658,27.0
27.557,14.0,2.2956924144220916,2.2766611286345766,30.0
29.178,13.0,2.8674318433909107,2.827346150991256,29.0
30.799,12.0,4.388465415437229,4.023357407489484,28.0
32.42,14.0,2.282540235364392,2.2821702253518983,29.0
34.041,14.0,1.8238758240780828,1.8238758171489362,29.0
35.662,14.0,2.182927219037363,2.1825572090248695,28.0
37.283,14.0,2.8176586864303914,2.8172886764178977,27.0
38.904,14.0,3.206216216060542,3.0467097422265774,27.0
40.525,13.0,4.182309753468472,3.813779915010763,26.0
42.146,14.0,3.7520154365020306,3.529340518713661,27.0
43.767,11.0,8.849727403745243,8.2368294484954,25.0
45.388,11.0,10.467416856408168,9.748487500413274,24.0
47.009,12.0,9.147966019262993,9.147965980419434,23.0
48.63,11.0,4.1108834838789425,3.791964102352371,23.0
50.251,12.0,3.6803674178712664,3.6803673790277087,24.0
51.872,11.0,4.7258828513445925,4.725882776665847,23.0
53.493,10.0,5.363627736181767,5.165916970331186,23.0
55.114,10.0,4.7608587961000035,4.107155323342978,24.0
56.735,9.0,7.3450479549918555,5.623088536456614,23.0
58.356,10.0,5.662539430721162,4.211197050280312,26.0
59.977,9.0,6.317721076650637,5.375628213427884,25.0
61.598,8.0,8.675834230762243,6.771407170823457,23.0
63.219,9.0,5.857171546781167,4.739717999092455,25.0
64.84,8.0,5.808834604674879,4.338141701436093,25.0
66.461,8.0,8.446506539971518,7.227777146928677,25.0
68.082,9.0,5.639468711049056,4.428904938303225,27.0
69.703,9.0,6.596901790344056,5.809264978551755,26.0
71.324,10.0,5.304729507671234,5.1388366791546165,26.0
72.945,10.0,5.3860995165539745,5.220206688037357,26.0
74.566,11.0,5.10329228871395,4.527316781058949,27.0
76.187,9.0,6.180409159337658,5.261072926321043,24.0
77.808,10.0,6.329450883322904,5.839874943090792,26.0
79.429,13.0,2.436293641333486,2.375114789341005,28.0
