startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,5.0,20.857465909067606,10.320833628105461,30.0
0.804,6.0,12.91749100464834,4.193455141170657,29.0
1.608,5.0,13.747173985667757,3.583141663937218,26.0
2.412,5.0,12.41964412445102,2.0335875908873193,26.0
3.216,5.0,13.679383450907514,1.4760753025921631,27.0
4.02,5.0,14.413369275742122,3.1766510729644133,27.0
4.824,4.0,18.182850928517308,4.765382423910879,24.0
5.628,5.0,15.043098012669365,4.937877339652816,25.0
6.432,6.0,11.133903813519682,3.6287233175840323,28.0
7.236,6.0,10.806860065833868,3.137740685103212,26.0
8.04,6.0,11.238890763924841,2.5816174544268757,27.0
8.844,6.0,10.891156757189378,3.3171832446309613,27.0
9.648,5.0,11.359387726167498,3.7144857074487456,24.0
10.452,5.0,10.629895244840627,2.83979071143393,24.0
11.256,6.0,10.469050019035192,2.9419705505282714,24.0
12.06,5.0,10.753828526918696,2.167239083124467,25.0
12.864,5.0,11.685666532072903,1.6475783708977563,26.0
13.668,4.0,17.087481505843247,5.547098853024206,24.0
14.472,5.0,14.96024472955096,3.924042730368923,25.0
15.276,5.0,17.89561228226983,2.159470558239317,25.0
16.08,5.0,18.069868666228977,2.8807591182737493,26.0
16.884,6.0,15.44232229630502,1.984579286324078,28.0
17.688,6.0,14.322526116598956,2.4325895130512145,27.0
18.492,6.0,13.696366427837305,4.039777859288843,26.0
19.296,6.0,13.346001170655535,4.140639927479994,27.0
20.1,6.0,12.61301867067211,5.656942586269145,26.0
20.904,7.0,9.580071762746929,5.108403985365749,29.0
21.708,6.0,11.622763259235938,3.8020144880355287,27.0
22.512,5.0,14.434119212790227,2.4474871798427786,25.0
23.316,6.0,10.10377307055339,4.201916452907073,27.0
24.12,6.0,10.244101060202523,2.58077269631648,28.0
24.924,6.0,10.378776650186866,2.160314100162099,28.0
25.728,6.0,10.92808765582303,3.0347825360571403,27.0
26.532,6.0,11.736500290971442,3.947271784493862,27.0
27.336,6.0,11.98325575780573,3.376394142263514,27.0
28.14,4.0,18.305069256286153,5.023887809627139,25.0
28.944,4.0,19.174473865731496,7.295192692237599,25.0
29.748,6.0,13.206413056917748,5.265931896345934,27.0
30.552,6.0,14.970264033666432,3.584434561553325,28.0
31.356,6.0,14.782270449386273,2.48362652403933,28.0
32.16,6.0,12.574284868530077,5.458623963175636,29.0
32.964,5.0,12.338311113925977,6.190711956697793,28.0
33.768,6.0,8.693877452211629,2.203212015765836,28.0
34.572,6.0,10.4811664304324,2.2648472455327817,26.0
35.376,7.0,9.057825763856865,2.4411479690828832,28.0
36.18,6.0,10.713333246190288,2.8809015056601055,27.0
36.984,7.0,9.876191107911794,3.6867669768232245,27.0
37.788,6.0,14.409121628677823,6.56799443035167,27.0
38.592,4.0,22.04389362166535,6.745484098155576,24.0
39.396,5.0,19.21273946842042,5.510204495764222,27.0
