startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacSkewnessExponent,sacPeakVelAmpRatio
0.0,0.4208,3.3718483055708104,0.4778407725379685,1.3357587331368839,1.0428105944604642,0.04697247357623443,2.0,3.555964010739023,0.7882890719185751,204.92104234489744,18902.910111869587,0.32873410489366767,68.7168580745129
0.341,0.4618888888888889,3.6304647688240377,0.5700323420464075,1.5212997916488324,1.1598657431032162,0.054798904504520046,2.0,3.8112478546662465,0.8068668093849632,218.38117004710324,20074.90067269691,0.32670981339569194,67.5350156680669
0.682,0.4902222222222222,3.220742355694727,0.5995786537180993,1.5474790616090468,1.1873082179138683,0.05705675073755662,1.8,3.150992819292603,0.7931613453800898,205.01878257649346,19910.449801494207,0.3341994938640201,70.68430205432486
1.023,0.48944444444444435,3.365500898545148,0.6054218743442549,1.5867121868110756,1.2081265411269126,0.058416815707922946,1.8,2.707074078496761,0.7573985938902329,190.45559306320516,19127.920156029188,0.32937789309256404,73.9673619361675
1.364,0.4364444444444444,3.4289171757477006,0.4975737406654149,1.4646720106632725,1.1044827027911508,0.047764270033204506,2.0,2.626017644636673,0.7815397721551596,185.69457139712307,18815.511214028145,0.3543348406254129,74.10069302786358
1.705,0.4364444444444444,3.4289171757477006,0.4975737406654149,1.4646720106632725,1.1044827027911508,0.047764270033204506,2.0,2.626017644636673,0.7815397721551596,185.69457139712307,18815.511214028145,0.3543348406254129,74.10069302786358
2.046,0.44999999999999996,3.3524402024498605,0.4822364819137955,1.4825910521691008,1.0054360793715542,0.04707621437680232,1.8,2.683835623013901,0.7922606306544067,188.42067431766213,19148.045333435046,0.35759426736156985,73.83143136301233
2.387,0.41755555555555557,3.62141694505499,0.49130478473600697,1.4238605693316302,1.1574391527422554,0.043778096997450174,2.0,3.5120437835203346,0.8289750537670185,221.595895624767,20855.264115142476,0.36916939944894234,68.86796643400154
2.728,0.41755555555555557,3.62141694505499,0.49130478473600697,1.4238605693316302,1.1574391527422554,0.043778096997450174,2.0,3.5120437835203346,0.8289750537670185,221.595895624767,20855.264115142476,0.36916939944894234,68.86796643400154
3.069,0.4328,3.60620888889589,0.4631588836125662,1.4788797526175679,1.0785749867653234,0.04344104212514334,2.0916126333403056,3.5120437835203346,0.8289750537670185,221.595895624767,20855.264115142476,0.36916939944894234,68.86796643400154
