startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,369.0053656912747,159.60796053759273,295.74746100245056,1.9515828795023087,22.932884494003787
0.804,363.26529970295985,147.87949414969563,237.0868571337146,1.9342690698403946,23.31140350877193
1.608,356.24261549725105,151.60474786142476,230.1957843887385,1.9370053076207645,22.87280701754386
2.412,365.0534067658552,155.26911351770394,234.21154063320228,1.9638526869236748,22.530795072788354
3.216,369.21939801708396,157.8370256604864,234.476836936798,1.9406268553170865,21.973684210526315
4.02,372.4494889559764,160.06627873657473,237.75394716551,1.9498125338495316,21.746920492721166
4.824,381.12920370622385,164.32948966960947,254.02954265807148,1.9545415392682954,21.551132463967054
5.628,368.3556988413024,164.57918189328313,247.74850985489047,1.952836636199401,21.482000935016362
6.432,369.63979225670613,170.15536777231424,261.8489414912533,1.9499839183116257,21.04634495938844
7.236,366.5056359314945,171.8943570828899,256.5463048700012,1.9464738829092065,20.592451027233636
8.04,376.0647638478709,178.04172896741852,278.07103009599814,1.9414176999571395,20.16244624940277
8.844,368.15422741996684,176.53509393389544,255.44395121728212,1.9333105755125566,20.032725572697522
9.648,379.3324199739357,183.09250845908434,278.12677673653775,1.9343207026266653,19.54184198223469
10.452,386.02035533713956,185.21415457804312,288.1509234939856,1.9343143416497937,19.144460028050492
11.256,369.08208604812734,187.48784015422976,288.04144796889545,1.9030345625721974,19.047619047619047
12.06,368.64501646053645,190.48161602962833,284.0511569500143,1.904368367151138,18.632478632478634
12.864,374.2605770573437,184.9579525987528,275.21844163499395,1.9228819282704321,18.77652933832709
13.668,381.7398078556023,187.28783532263503,281.847207562299,1.9169157007266446,18.352059925093634
14.472,381.0374109956649,189.94392225396146,276.9886290816007,1.9351641622614921,18.177278401997505
15.276,379.8386375988342,186.85329651995323,271.59785462853415,1.9548775876048277,18.526841448189764
16.08,378.209607898919,184.72959930899248,270.0745684004353,1.9582827930785316,18.743615934627172
16.884,395.9356722258505,205.04239613520673,369.21703027373053,1.9551751720259567,18.573667711598745
17.688,387.72219457556207,217.2037581386582,373.48084037992953,1.945743839585574,18.6593707250342
18.492,378.9837429074308,252.04577397849457,368.92131074120016,1.9230679959643902,18.179271708683473
19.296,368.5403653929169,284.8107285178645,372.57728784873257,1.890455759548907,17.787114845938376
20.1,379.07851393320647,325.5316518915366,441.26767973684196,1.9064824840193852,16.82626538987688
20.904,367.9817930326486,342.3551862617268,441.26767973684196,1.9183847793911923,17.086834733893557
21.708,374.0177167389605,364.9123121805772,441.26767973684196,1.9131680692709432,16.990424076607386
22.512,363.88747051183833,369.8700301899733,441.26767973684196,1.8974516364111262,17.3734610123119
23.316,358.3902930744158,386.79067323827263,441.26767973684196,1.9158354657543588,18.22161422708618
24.12,355.1611736822429,397.59041515404607,441.26767973684196,1.9157473386967636,18.577291381668946
24.924,355.8748422954821,393.5861478780107,441.26767973684196,1.9155238174265599,19.112536754878374
25.728,363.1889492394927,405.2795701488685,441.26767973684196,1.9218232063518927,18.818497727880246
26.532,358.3087403356938,399.80062675873234,441.26767973684196,1.9019396567290674,18.67816091954023
27.336,356.65999939355845,396.4165105859357,441.26767973684196,1.8835065244207074,18.692543411644536
28.14,368.41821071962306,380.31822441223466,439.80468436493993,1.9202628412258793,18.576779026217228
28.944,366.49280557368286,374.86730128622884,439.80468436493993,1.9420785446630389,18.901373283395756
29.748,359.1086253265659,360.148539164192,434.92983447914617,1.9216446162111382,18.801498127340825
30.552,348.97692965422823,337.24100724044644,407.3688524929171,1.931517207849667,19.254341164453525
31.356,345.3008793806307,319.34708369776155,407.3688524929171,1.9492826695940666,19.765066394279877
32.16,345.44764085037036,295.53724019026157,406.48689532686603,1.9538270836937883,19.875156054931335
32.964,339.0343473178086,278.39551229618246,406.48689532686603,1.9273971472046094,20.454545454545453
33.768,340.8614712874932,248.12271084339275,397.4244504025937,1.9423627853995977,20.87390761548065
34.572,332.6422499878756,200.46061030356225,347.71609152168276,1.9420614594265597,22.395301327885598
35.376,341.63734007628227,167.1400223065526,293.5869117482448,2.0079479861136376,23.263534218590397
36.18,324.66103855301253,146.12250566033748,193.87062684853618,2.00017400111722,23.296703296703296
36.984,330.2069670587114,147.4117707458671,205.04147657046724,1.9948210564915647,22.838031533683708
37.788,343.7762688125347,155.1968752113675,215.22615206812816,1.9873855729217134,21.848547243193778
38.592,344.3054454064638,155.3565968201401,216.20861882199688,1.9682989604014518,21.75703500343171
39.396,346.7000257987527,157.6991157727698,214.9049399076839,1.933400691868428,21.455767077267637
