startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacSkewnessExponent,sacPeakVelAmpRatio
0.0,0.23421428571428574,6.157243288668047,0.6436695416631489,1.3519091901918192,3.0510869017324884,0.049411797977240254,2.999143101970865,6.483348690121823,0.8758349763873102,306.89888463993856,27530.579652415767,0.3259670039428357,53.716039420094134
0.55,0.25873333333333337,6.094726968095292,0.6948260639186029,1.4904249439368469,2.98847523461531,0.06336871258457054,3.0,6.390732585973426,0.8712054004521435,304.9657698133754,27386.944248913762,0.31881920367997996,53.771956936591074
1.1,0.26853846153846156,6.257765665182433,0.736251384611108,1.5694980737895046,3.1039766079733835,0.06954100684770773,2.6,7.332706432740153,0.8755218662277167,339.41635918493387,29898.8940876169,0.31635316042328687,50.43613334446574
1.65,0.309,6.431348572880103,0.765418356222467,1.8071152582355259,3.143594942891541,0.07279455430408319,2.6,7.183054157143271,0.8677750757383524,342.0137045161933,30503.919982740605,0.31499865906878555,51.67384017690837
2.2,0.3113076923076923,6.524792317293869,0.872312972691508,1.8352458376757907,3.506084597661756,0.07769552740170672,2.6,6.36076379580802,0.8834647269280087,328.85202579821623,29592.48050334426,0.26963048050388566,54.43944639534454
2.75,0.3200769230769231,6.065137708372263,0.8354301645309439,1.826695596777341,3.0312602000406033,0.07966394587721365,2.8,6.2168588694728255,0.8669275713451858,326.02919858116536,29673.76451324336,0.288500267018053,55.05464583434561
3.3,0.3140769230769231,5.806514768126623,0.7441057782624649,1.7328157707178704,2.736480677867204,0.0789137075756315,2.8,5.211499210413668,0.8331062820558525,289.80413909616055,28944.554278345622,0.24972929886067513,59.68283079633937
3.85,0.3205833333333334,5.561727269859181,0.7432382638183435,1.730247363194823,2.707471953958642,0.08133335941757827,2.6,4.412565124031833,0.8372292646121436,256.7519425200264,26125.959639577446,0.2719384735251007,62.56930313258077
4.4,0.32890909090909093,5.618927768584197,0.7690602205477514,1.7853048537829381,2.770512968993615,0.08732323168543774,2.4,4.121795144218626,0.8330560078939375,243.1551748805207,24940.960242876725,0.27506876298552574,63.35506917450643
4.95,0.3168,5.44107145280106,0.7241774262701441,1.6316879965651725,2.776319686088117,0.06814158692691549,2.2,3.755994157603249,0.8337984532512048,224.6332036894306,23599.461272532346,0.2697719838629978,64.1272667451269
5.5,0.4042,5.572234874173461,0.911095637222888,2.159119277023193,2.7710552926686907,0.13552006727273505,2.2,3.4062728154278754,0.8512714354806576,207.16022388965422,22190.42480291955,0.2998856202266342,65.41541620499555
6.05,0.37454545454545457,5.550484177665607,0.8504847263697158,1.9997210668223802,2.711464632552056,0.12802304255425098,2.4,3.0578734107485075,0.8496179845631331,186.23331657717688,19917.501200070605,0.2964879269154656,65.81511394276855
6.6,0.3460000000000001,5.6372208997258,0.8383586006558551,1.8910991561317623,2.850662379436498,0.12037869924856646,2.4,2.83657121997196,0.8557911510196021,169.9741634080448,17929.557983051593,0.295243084121327,65.1264456303429
7.15,0.3295384615384615,5.665704997513994,0.702813283871044,1.79928488409758,2.358952736843079,0.10699458649962436,2.6,3.596232525660165,0.8680210043248742,203.43565932418113,20310.690028440233,0.30720919166484395,63.515478988696074
7.7,0.35441666666666666,5.698336824992761,0.7536497280029263,1.9408958384634527,2.2801541874662266,0.10615620835768735,2.4,5.090652443647946,0.883497902510565,233.62380955392038,22472.8308662057,0.2958552397611438,59.575289367656346
8.25,0.3644545454545455,5.680487206904175,0.7098251235339892,1.9863097829699592,2.0450285940410753,0.09777021024989767,2.4,5.664286527380148,0.9199911706224265,267.19516306590276,23737.886870858336,0.35322917376188534,58.050066503028894
