startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,435.11986918518795,265.3497139052279,507.08324329516813,2.0868765716670206,16.135265700483092
0.801,445.2322230697984,244.8486548162883,430.2723111774949,2.0599451635111548,16.231884057971016
1.602,465.55580912828384,241.1195345362992,430.2723111774949,2.032776654173244,16.37372802960222
2.403,460.77053183134376,255.09407943258356,447.4482100270736,2.003527575559255,15.911193339500462
3.204,456.9407494875754,259.32257489321813,447.4482100270736,1.9831246750329534,15.652173913043478
4.005,480.12686236243104,249.0667888632762,447.4482100270736,2.0061898580210524,17.113783533765034
4.806,477.29710069790247,253.94706700574696,447.4482100270736,1.9944259801540816,16.96969696969697
5.607,464.85947341473866,249.99959685285103,447.4482100270736,1.983040799911818,17.864693446088793
6.408,457.83447411309993,250.41412888694705,447.4482100270736,1.9855923335761865,17.804878048780488
7.209,454.34982188318236,209.81129501624554,384.41404805113825,1.9932685352338204,20.975609756097562
8.01,452.2122649011149,207.98292541731675,384.41404805113825,2.0071945619428484,21.341463414634145
8.811,459.8247264092016,206.9330813008066,384.41404805113825,2.012152308344232,21.835075493612077
9.612,481.4061208728704,227.9213077398775,390.8325177874226,2.029604813489591,19.712070874861574
10.413,494.69699232680824,231.7789324630669,390.8325177874226,2.060970664343323,18.49390919158361
11.214,482.0600505820229,242.71958131434482,390.8325177874226,2.102597471354304,16.341463414634145
12.015,493.7073478121827,238.0875250400333,381.4756654554599,2.1194767671377517,16.097560975609756
12.816,513.372376625576,238.16747905162637,381.4756654554599,2.1037099028604387,15.83610188261351
13.617,483.13166557617404,236.2706552797466,371.1067976632596,2.099956730312278,15.795586527293844
14.418,473.5858556014384,236.39928488720355,371.1067976632596,2.083957891927558,15.331010452961673
15.219,486.47039937789475,229.75153740163876,388.091321124258,2.0530685397742574,16.27906976744186
16.02,448.75794819983685,229.60279205738192,385.7349328492003,2.0362698140600752,15.911730545876887
16.821,427.101114703516,218.78196149225525,385.7349328492003,2.0197973098418434,16.957026713124275
17.622,371.4973172062932,209.15858073118756,368.65422080581493,1.9982899303490371,17.5609756097561
18.423,355.85082057270785,169.56340183207703,311.9780003923006,1.9910995346146412,19.871794871794872
19.224,342.00191400911694,166.23519960672166,311.9780003923006,1.998462813552881,20.242914979757085
20.025,305.7204961820183,166.34451541275936,305.73785359599674,1.9803949469880393,20.317460317460316
20.826,281.9205295160512,154.999410656264,294.84973862341167,1.9921010707411184,21.51260504201681
21.627,255.692580689722,165.97986907837344,294.84973862341167,1.9827199891380072,19.95967741935484
22.428,240.54908282968526,146.5560750828978,267.8650122717911,2.007987332969891,22.795698924731184
23.229,240.54908282968526,146.5560750828978,267.8650122717911,2.007987332969891,22.795698924731184
24.03,244.58757894893031,142.43143825203882,267.8650122717911,2.0149083938995007,23.387096774193548
24.831,251.12815217049823,150.78946841996068,284.0454589635042,1.994129159345109,22.521008403361346
25.632,249.19992696838483,154.44887530837713,284.0454589635042,2.037022783438055,22.281639928698752
26.433,252.01017634059673,150.07501620501313,284.0454589635042,2.037403908724099,23.025210084033613
27.234,260.33449176253345,154.5324546189223,284.0454589635042,2.0562890957230757,22.22222222222222
28.035,254.07264345493377,153.72817766090384,286.4721279073333,2.0152670913145982,22.52252252252252
28.836,248.2011644343314,123.60919380075165,218.78228619843367,2.017624196899008,24.024024024024023
29.637,230.91780360471694,119.30832226670225,218.78228619843367,2.0228380285465923,25.54621848739496
30.438,226.11545091309293,114.45011418810253,202.3465015468837,2.0793919438249864,26.916221033868094
31.239,226.91740871325723,125.8834677024542,227.11286273178348,1.971420591667527,24.444444444444443
32.04,220.5006800396738,108.76278745199652,183.65087401786604,2.019981467771742,26.386554621848738
32.841,206.76918030920908,111.12901669956571,183.65087401786604,1.99064726423458,25.668449197860962
33.642,226.96681506315593,99.85654531460949,169.3657907173606,1.939864530225059,26.722689075630253
34.443,213.95864889873786,95.6807102892061,159.91015967154,1.9798317113417372,28.78787878787879
35.244,196.45800667275185,98.55887423478056,159.91015967154,1.9584268152110147,28.387096774193548
36.045,197.43422154982366,95.6783626425207,159.91015967154,1.9198609734632368,29.032258064516128
36.846,187.17481119194292,89.6787239613271,155.2250671304439,1.8256631559460352,32.056451612903224
37.647,188.8994678517825,86.35585943791239,155.2250671304439,1.7777127391127527,33.14393939393939
38.448,195.56119954924122,89.76939170563375,161.154128103444,1.8305617455516778,32.773109243697476
39.249,204.54335724937638,91.79088260601603,161.154128103444,1.8554473454593203,32.38095238095238
