startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,553.932822470092,39.83672609073327,55.07765902710844,2.1741389595302243,40.30197444831591
1.626,566.3092246321745,27.897587828350826,35.8897526279452,2.1583631695808094,46.53846153846154
3.252,596.5284994852422,32.34276000059441,42.203103496802896,2.1129980802710113,46.62236987818383
4.878,583.4202076323966,32.29782879216713,42.203103496802896,2.112008951414319,46.68989547038328
6.504,598.1681992626399,30.6663284547335,39.70971672055725,2.116274006834801,49.02439024390244
8.13,571.9218352338858,32.622668426901946,44.93049894745582,2.1278294633873887,49.23076923076923
9.756,575.9090182798705,32.157446394140585,45.62112069896216,2.1343708609735215,49.02439024390244
11.382,581.9699961408455,38.07739813498384,48.99492405748151,2.135368098465226,47.040169133192386
13.008,580.4315310728227,38.50260264404504,48.99492405748151,2.107451295010996,47.14975845410628
14.634,580.7081429619708,38.942252833874356,48.80890256190901,2.098243014309748,46.96969696969697
16.26,610.6956353718871,42.77260734321447,53.58869771868376,2.119215412210862,46.96969696969697
17.886,609.1496385797012,43.03318183006541,53.58283506301859,2.151927817983476,47.040169133192386
19.512,587.7676247286971,41.97258574191799,53.56662686110349,2.1435798254617398,43.755781683626275
21.138,583.0997712701471,41.12944080321824,53.53530288747379,2.106539638052801,42.09183673469388
22.764,583.2613620180114,45.36284891906669,63.34064069123542,2.1051516830955905,41.628122109158184
24.39,582.901593209004,45.555402657347194,63.34064069123542,2.106951621919608,41.72062904717854
26.016,582.69116072333,48.235781809233615,63.33210763747411,2.110794133153669,41.72062904717854
27.642,585.3514063828758,48.411580589132654,64.40853169137813,2.1042126692529366,41.72062904717854
29.268,609.6359107951959,47.80003275574164,64.34296007043167,2.1126424698219077,42.198581560283685
30.894,583.3171675462471,47.82698473288965,62.465710810091196,2.119798119361188,43.61702127659574
32.52,580.3718475507496,47.77248993932331,62.05501599312288,2.142121411432757,43.23232323232323
34.146,582.5762467293455,46.13041822944013,62.05501599312288,2.1258918021000275,43.47826086956522
35.772,581.1391691539408,43.95846278376312,61.00424157830298,2.125046007849123,43.755781683626275
37.398,584.4027532817637,44.469985283434205,60.9812415718402,2.1427420248996176,40.703052728954674
39.024,549.7408491393419,46.30105877015211,60.9812415718402,2.1684971203169243,42.81183932346723
40.65,547.3669740036931,46.923396803571585,60.4942753381556,2.16396430674086,44.48315911730546
42.276,576.3446729767204,44.046823858898335,55.20931097889434,2.1493744731688054,44.48315911730546
43.902,575.9961305034984,38.98342230478148,46.26881787381126,2.175504008498655,44.83159117305459
45.528,573.2776674009173,37.696537443899516,45.18486091127693,2.1407854657442744,44.94773519163763
47.154,543.256612983384,36.988209532932,44.63535581438077,2.1307736438122706,44.35897435897436
48.78,575.9055547945297,37.27709942709362,45.68877313099165,2.1294987080608783,44.26829268292683
50.406,600.730823765369,34.296653032936,40.26954790435343,2.1573736151233582,44.146341463414636
52.032,577.244185761037,37.61498641200362,45.66475481747818,2.132447538940123,44.146341463414636
53.658,577.097400251225,37.339231970573856,45.900293128598605,2.1479171234895675,43.97435897435897
55.284,553.884463316001,33.54759171248677,45.810210019317424,2.1357806411031444,44.1025641025641
56.91,582.123275417217,33.46952191929224,45.810210019317424,2.1837650333218175,46.02564102564103
58.536,575.5128134436886,31.556440873823576,43.062285930404755,2.196233176080551,48.53658536585366
60.162,578.3705504017682,31.594516215551458,43.09233369911692,2.223471742495418,48.548199767711964
61.788,576.5775129785792,31.048177578075418,43.09233369911692,2.281810216646154,48.61572535991141
63.414,606.792525362672,32.19930505016066,43.09233369911692,2.317756412623033,48.625792811839325
65.04,577.8989277198182,31.76150211615555,43.07986592475879,2.3047517771077985,48.61572535991141
66.666,577.5041837888566,31.181408076816865,41.42211362559806,2.2522681113215013,48.61572535991141
68.292,542.9447096726395,29.273698579587695,33.36246761111033,2.24168630116601,48.78048780487805
69.918,573.5109390867406,31.644988730513408,34.21228828133394,2.187461423090713,48.78048780487805
71.544,566.56246814568,28.723709751999657,29.825187721432485,2.160199904066263,48.84615384615385
73.17,564.0246782026012,28.225956058377065,28.828275419580223,2.1400760917810406,48.717948717948715
74.796,533.8409053975236,28.742895600357905,28.67655003314644,2.1389902169234287,48.790896159317214
76.422,594.4480485471439,28.517459860778533,29.28713784020715,2.1145813129619606,48.84615384615385
78.048,539.4846263298713,26.563225284706565,26.458736389591422,2.1172915992680155,48.648648648648646
79.674,594.2118946307144,25.0315177030503,25.919323486799385,2.1360975989930253,48.717948717948715
