startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,1.0,7.90179395646904,0.0,3.0
-0.099,1.0,7.90179395646904,0.0,3.0
-0.198,1.0,7.90179395646904,0.0,3.0
-0.297,1.0,7.90179395646904,0.0,3.0
-0.396,1.0,7.90179395646904,0.0,3.0
-0.495,1.0,7.90179395646904,0.0,3.0
-0.594,1.0,7.90179395646904,0.0,3.0
-0.693,1.0,7.90179395646904,0.0,3.0
-0.792,1.0,7.90179395646904,0.0,3.0
-0.891,1.0,7.90179395646904,0.0,3.0
-0.99,1.0,7.90179395646904,0.0,3.0
-1.089,1.0,7.90179395646904,0.0,3.0
-1.188,1.0,7.90179395646904,0.0,3.0
-1.287,1.0,7.90179395646904,0.0,3.0
-1.386,1.0,7.90179395646904,0.0,3.0
-1.485,1.0,7.90179395646904,0.0,3.0
-1.584,1.0,7.90179395646904,0.0,3.0
-1.683,1.0,7.90179395646904,0.0,3.0
-1.782,1.0,7.90179395646904,0.0,3.0
-1.881,1.0,7.90179395646904,0.0,3.0
-1.98,1.0,7.90179395646904,0.0,3.0
-2.079,1.0,7.90179395646904,0.0,3.0
-2.178,1.0,7.90179395646904,0.0,3.0
-2.277,1.0,7.90179395646904,0.0,3.0
-2.376,1.0,7.90179395646904,0.0,3.0
-2.475,1.0,7.90179395646904,0.0,3.0
-2.574,1.0,7.90179395646904,0.0,3.0
-2.673,1.0,7.90179395646904,0.0,3.0
-2.772,1.0,7.90179395646904,0.0,3.0
-2.871,1.0,7.90179395646904,0.0,3.0
-2.97,1.0,7.90179395646904,0.0,3.0
-3.069,1.0,7.90179395646904,0.0,3.0
-3.168,1.0,7.90179395646904,0.0,3.0
-3.267,1.0,7.90179395646904,0.0,3.0
-3.366,1.0,7.90179395646904,0.0,3.0
-3.465,1.0,7.90179395646904,0.0,3.0
-3.564,1.0,7.90179395646904,0.0,3.0
-3.663,1.0,7.90179395646904,0.0,3.0
-3.762,1.0,7.90179395646904,0.0,3.0
-3.861,1.0,7.90179395646904,0.0,3.0
-3.96,1.0,7.90179395646904,0.0,3.0
-4.059,1.0,7.90179395646904,0.0,3.0
-4.158,1.0,7.90179395646904,0.0,3.0
-4.257,1.0,7.90179395646904,0.0,3.0
-4.356,1.0,7.90179395646904,0.0,3.0
-4.455,1.0,7.90179395646904,0.0,3.0
-4.554,1.0,7.90179395646904,0.0,3.0
-4.653,1.0,7.90179395646904,0.0,3.0
-4.752,1.0,7.90179395646904,0.0,3.0
-4.851,1.0,7.90179395646904,0.0,3.0
