startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,287.24130354531457,428.58078194513365,557.2080102988559,1.7333699650619445,10.048309178743962
0.705,267.44260224137753,408.92749228080675,555.131816636375,1.686152137397314,10.909090909090908
1.41,265.0493609694676,432.41104037669254,569.8945280641636,1.6848569065003425,10.253699788583509
2.115,261.76770996634383,448.49875741578774,569.8945280641636,1.614207798845824,10.887949260042284
2.82,236.8645184394593,464.5017764864074,569.8945280641636,1.605776987359812,10.24390243902439
3.525,232.0994697299052,461.49699640587835,569.8945280641636,1.5903888055401318,10.384615384615385
4.23,261.24172441538536,483.55952146886284,575.3638841689768,1.607612936585398,9.75609756097561
4.935,260.49681845961453,493.74587085728984,575.3638841689768,1.579734736648203,9.75609756097561
5.64,262.0579370838791,501.31188083719366,578.5985252191389,1.5578706415786077,9.75609756097561
6.345,258.08996131700593,518.8082146206355,596.9878894351174,1.4739032100801839,10.077519379844961
7.05,275.1852120786298,533.6876199347348,596.9878894351174,1.5341554211301327,10.104529616724738
7.755,248.8676892744855,529.8209090666335,576.2118744423956,1.5250275683025158,10.384615384615385
8.46,237.52927653517668,502.1127918959831,547.3783817483131,1.4783840528821317,11.585365853658537
9.165,239.79320456560504,508.949045969491,547.3783817483131,1.4356148511435074,12.4031007751938
9.87,236.3771328817494,478.749014546307,508.3657701951586,1.468976520924886,12.317073170731707
10.575,264.8448832980678,477.71808576640274,480.5661882700459,1.508350771487236,12.543554006968641
11.28,249.54493139654448,501.93847695669785,480.5661882700459,1.4671079067168409,14.17004048582996
11.985,238.13313417687257,525.6678706544953,480.5661882700459,1.3752458234001053,15.315315315315315
12.69,236.31838820728876,535.8720440182126,480.5661882700459,1.3821306239443678,16.03174603174603
13.395,227.45522683495054,545.4916238598554,480.5661882700459,1.3809340211913734,16.638655462184875
14.1,231.8361986985613,555.8793385369955,513.7684561165556,1.3996463681113134,16.30252100840336
14.805,211.79025543845736,550.9347347729735,481.2291344435573,1.3552024424520903,17.81512605042017
15.51,187.40104460439227,541.8605850744992,481.2291344435573,1.3199371867785437,19.607843137254903
16.215,170.11357556609386,475.804238456095,336.3250328618699,1.311043510150481,21.975806451612904
16.92,179.10386695023155,456.78992575951276,336.3250328618699,1.2460649310657916,22.521008403361346
17.625,156.92421206755427,472.0802852052298,338.07484760022294,1.171270678003735,25.189393939393938
18.33,172.15004255737887,535.4928348909658,506.16779012267733,1.2011611434900573,23.529411764705884
19.035,169.4711192031741,580.1496414347492,506.16779012267733,1.2375540881658853,23.295454545454547
19.74,171.50741835800162,640.8460442956485,525.9198916501167,1.2546523925880582,22.53787878787879
20.445,191.42703338024785,653.8097116084327,510.5527933759487,1.402092109867586,21.401515151515152
21.15,198.18435779082944,655.778261599428,520.4449187549558,1.4315571038832213,22.916666666666668
21.855,197.317962908589,657.1233441672473,514.3598854314764,1.4129183754110066,24.193548387096776
22.56,169.27923987694982,653.7121178030889,484.2536658859297,1.3046792942789163,25.0
23.265,197.07860418291074,742.6960692582326,497.0487383238903,1.4343273956816707,22.521008403361346
23.97,206.28741986795066,728.4900256146377,497.0487383238903,1.4851053919415795,20.0
24.675,215.04020993931232,724.6382379511115,497.0487383238903,1.4971564052068285,17.983193277310924
25.38,220.6634498812313,765.0423335199127,544.406242087661,1.4665544441317988,17.26726726726727
26.085,184.83412441299507,774.1202413892391,544.406242087661,1.3879936697546595,17.142857142857142
26.79,194.9123877564163,755.8421272944416,544.406242087661,1.4211552283802864,16.216216216216218
27.495,219.48382972871306,698.060901342599,544.406242087661,1.6110149053375755,14.22475106685633
28.2,227.81557794618345,659.2256998802266,537.3787661668803,1.699205066573025,13.813813813813814
28.905,239.51453007428532,599.6148620834931,534.2086194247548,1.7856249535289093,14.761904761904763
29.61,202.52319741346687,552.4900038325401,491.2784573839709,1.78594977940607,15.238095238095237
30.315,198.9927593979687,538.5225237830392,491.2784573839709,1.7904218646182726,14.920634920634921
31.02,201.1363175529196,515.4400626085412,491.2784573839709,1.7731951623488045,14.65149359886202
31.725,203.1015350008572,494.0517461970877,491.2784573839709,1.7354409551984276,14.615384615384615
32.43,203.1015350008572,494.0517461970877,491.2784573839709,1.7354409551984276,14.615384615384615
33.135,204.27550886502772,463.55414523299197,476.5932198838517,1.7394318089569578,14.743589743589743
33.84,212.9629554106281,422.92949599801113,460.8627017446856,1.7417838487504183,14.878048780487806
34.545,212.17452538404223,398.2773070023761,455.4587970232959,1.7496924296193033,15.384615384615385
