startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,0.913125,0.4725416666666667,0.69775,0.7902916666666666,0.59425
0.498,0.905125,0.468375,0.69775,0.8449583333333334,0.59425
0.996,0.9007916666666667,0.462875,0.69775,0.8473333333333334,0.59425
1.494,0.9023333333333333,0.4605,0.7956666666666666,0.8127916666666667,0.5857916666666667
1.992,0.898125,0.4822916666666667,0.7956666666666666,0.8092083333333333,0.5857916666666667
2.49,0.8957083333333333,0.484875,0.7956666666666666,0.7923333333333333,0.5857916666666667
2.988,0.9029583333333333,0.4681666666666667,0.7956666666666666,0.813125,0.5804583333333333
3.486,0.88825,0.470375,0.7937916666666667,0.771125,0.377375
3.984,0.8689583333333334,0.48783333333333334,0.8057916666666667,0.73925,0.377375
4.482,0.8553333333333333,0.46941666666666665,0.781375,0.673,0.377375
4.98,0.8717916666666666,0.45795833333333336,0.781375,0.7213333333333334,0.377375
5.478,0.8512083333333333,0.4310833333333333,0.769625,0.6534166666666666,0.370875
5.976,0.867125,0.41075,0.7454166666666666,0.7142083333333333,0.377375
6.474,0.8524583333333333,0.39208333333333334,0.689375,0.6927916666666667,0.377375
6.972,0.8554583333333333,0.34625,0.685875,0.6897083333333334,0.370875
7.47,0.8485833333333334,0.35933333333333334,0.6805833333333333,0.69325,0.38466666666666666
7.968,0.8287916666666667,0.373625,0.6805833333333333,0.6900416666666667,0.3940416666666667
8.466,0.8305416666666666,0.33216666666666667,0.6105,0.694,0.404125
8.964,0.857375,0.332625,0.6105,0.6682916666666666,0.3940416666666667
9.462,0.834875,0.35120833333333334,0.6105,0.647125,0.38466666666666666
9.96,0.8626666666666667,0.31675,0.6105,0.643625,0.38466666666666666
10.458,0.8630833333333333,0.301,0.5054166666666666,0.6496666666666666,0.38466666666666666
10.956,0.887375,0.3097916666666667,0.5054166666666666,0.6354166666666666,0.38466666666666666
11.454,0.9049166666666667,0.322,0.5054166666666666,0.632625,0.38466666666666666
11.952,0.8902083333333334,0.30933333333333335,0.4955833333333333,0.6411666666666667,0.377375
12.45,0.8811666666666667,0.33608333333333335,0.54675,0.622625,0.377375
12.948,0.878375,0.34979166666666667,0.54675,0.6139166666666667,0.38466666666666666
13.446,0.8850833333333333,0.3785,0.5249583333333333,0.6285833333333334,0.38466666666666666
13.944,0.8675833333333334,0.4025,0.5399583333333333,0.6192083333333334,0.38466666666666666
14.442,0.8807916666666666,0.45825,0.5505,0.5999583333333334,0.38466666666666666
14.94,0.8715833333333334,0.490375,0.5505,0.580625,0.3940416666666667
15.438,0.862375,0.5181666666666667,0.5007916666666666,0.5699166666666666,0.59425
15.936,0.8680833333333333,0.5475,0.5007916666666666,0.5741666666666667,0.5857916666666667
16.434,0.8744166666666666,0.5769166666666666,0.5007916666666666,0.578125,0.5857916666666667
16.932,0.8242083333333333,0.5825833333333333,0.46270833333333333,0.5562083333333333,0.38466666666666666
17.43,0.8376666666666667,0.5852083333333333,0.46270833333333333,0.564125,0.38466666666666666
17.928,0.8257083333333334,0.5423333333333333,0.433625,0.581375,0.59425
18.426,0.8312083333333333,0.49016666666666664,0.3715833333333333,0.5813333333333334,0.59425
18.924,0.8260416666666667,0.47804166666666664,0.368375,0.5878333333333333,0.6024166666666667
19.422,0.8214583333333333,0.49795833333333334,0.368375,0.5992916666666667,0.6092916666666667
19.92,0.84175,0.51875,0.368375,0.6131666666666666,0.618125
20.418,0.8654583333333333,0.5235416666666667,0.368375,0.626125,0.6092916666666667
20.916,0.8623333333333333,0.5225833333333333,0.368375,0.6625,0.618125
21.414,0.8660416666666667,0.489625,0.35791666666666666,0.644125,0.618125
21.912,0.8364583333333333,0.43775,0.35125,0.5954166666666667,0.618125
22.41,0.86775,0.42504166666666665,0.35125,0.59575,0.6024166666666667
22.908,0.85425,0.4014583333333333,0.35125,0.5829583333333334,0.6092916666666667
23.406,0.8735416666666667,0.28579166666666667,0.34170833333333334,0.6521666666666667,0.6092916666666667
23.904,0.8892916666666667,0.24229166666666666,0.24379166666666666,0.66925,0.6024166666666667
24.402,0.871,0.196625,0.196875,0.6533333333333333,0.6024166666666667
