startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,0.19629166666666667,0.655,0.4997916666666667,0.40591666666666665
0.5,0.24079166666666665,0.59925,0.48533333333333334,0.488125
1.0,0.24079166666666665,0.4658333333333333,0.22020833333333334,0.445625
1.5,0.24079166666666665,0.5249166666666667,0.14108333333333334,0.488125
2.0,0.19629166666666667,0.6743333333333333,0.255875,0.445625
2.5,0.24079166666666665,0.5324166666666666,0.09658333333333333,0.5362916666666667
3.0,0.24079166666666665,0.5090833333333333,0.06579166666666666,0.488125
3.5,0.282625,0.4369166666666667,0.11225,0.5362916666666667
4.0,0.3290416666666667,0.29625,0.22529166666666667,0.58975
4.5,0.282625,0.41904166666666665,0.10041666666666667,0.58975
5.0,0.3812083333333333,0.2623333333333333,0.09266666666666666,0.7024583333333333
5.5,0.3812083333333333,0.5475416666666667,0.5216666666666666,0.751375
6.0,0.3812083333333333,0.6892083333333333,0.6804583333333334,0.7024583333333333
6.5,0.4422083333333333,0.5554166666666667,0.5885833333333333,0.7024583333333333
7.0,0.5157083333333333,0.39158333333333334,0.38325,0.751375
7.5,0.6048333333333333,0.18254166666666666,0.0915,0.7995416666666667
8.0,0.6048333333333333,0.2275,0.13995833333333332,0.8452083333333333
8.5,0.6048333333333333,0.2617083333333333,0.09654166666666666,0.8452083333333333
9.0,0.6953333333333334,0.27225,0.181875,0.8840833333333333
9.5,0.778375,0.307875,0.2504166666666667,0.8840833333333333
10.0,0.778375,0.34041666666666665,0.287625,0.8840833333333333
10.5,0.85125,0.207125,0.167,0.9198333333333333
11.0,0.85125,0.16929166666666667,0.16404166666666667,0.9453333333333334
11.5,0.778375,0.26908333333333334,0.19070833333333334,0.9198333333333333
12.0,0.85125,0.1615,0.14875,0.8840833333333333
12.5,0.778375,0.21233333333333335,0.14995833333333333,0.8840833333333333
13.0,0.9085,0.105625,0.18708333333333332,0.8840833333333333
13.5,0.85125,0.26779166666666665,0.2265,0.8840833333333333
14.0,0.85125,0.2966666666666667,0.290625,0.9198333333333333
14.5,0.85125,0.3140833333333333,0.384,0.9198333333333333
15.0,0.9085,0.2784583333333333,0.3092916666666667,0.9453333333333334
15.5,0.9479166666666666,0.18095833333333333,0.20566666666666666,0.9453333333333334
16.0,0.9732083333333333,0.15208333333333332,0.24145833333333333,0.9727916666666667
16.5,0.9732083333333333,0.1965,0.2846666666666667,0.9825833333333334
17.0,0.9732083333333333,0.19966666666666666,0.28904166666666664,0.9825833333333334
17.5,0.9892916666666667,0.16620833333333335,0.2788333333333333,0.9727916666666667
18.0,0.9892916666666667,0.177375,0.294625,0.9903333333333333
18.5,0.9892916666666667,0.23129166666666667,0.2859583333333333,0.9825833333333334
19.0,0.9892916666666667,0.218875,0.29804166666666665,0.9903333333333333
19.5,0.9732083333333333,0.226875,0.241,0.9903333333333333
20.0,0.9732083333333333,0.21666666666666667,0.2710416666666667,0.9727916666666667
20.5,0.9732083333333333,0.17416666666666666,0.27175,0.96075
21.0,0.9732083333333333,0.13020833333333334,0.20979166666666665,0.96075
21.5,0.9479166666666666,0.14666666666666667,0.201375,0.9453333333333334
22.0,0.9479166666666666,0.18383333333333332,0.22954166666666667,0.96075
22.5,0.9479166666666666,0.15808333333333333,0.2145,0.9453333333333334
23.0,0.9479166666666666,0.2495,0.340875,0.9453333333333334
23.5,0.9085,0.24966666666666668,0.3594583333333333,0.9198333333333333
24.0,0.9085,0.2715,0.422125,0.9198333333333333
24.5,0.9085,0.21158333333333335,0.325375,0.9198333333333333
