startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,0.226375,0.24595833333333333,0.234125,0.4829583333333333,0.7010416666666667
0.498,0.22629166666666667,0.26845833333333335,0.240375,0.48133333333333334,0.7010416666666667
0.996,0.23320833333333332,0.2899583333333333,0.25716666666666665,0.50125,0.7010416666666667
1.494,0.21775,0.3456666666666667,0.26708333333333334,0.5245,0.7010416666666667
1.992,0.22066666666666668,0.3920416666666667,0.26708333333333334,0.5284583333333334,0.5310416666666666
2.49,0.231375,0.43675,0.30054166666666665,0.503375,0.5310416666666666
2.988,0.25245833333333334,0.4530416666666667,0.306,0.4493333333333333,0.5310416666666666
3.486,0.26275,0.4876666666666667,0.344625,0.44875,0.5119583333333333
3.984,0.24325,0.5305833333333333,0.35470833333333335,0.459125,0.5310416666666666
4.482,0.233625,0.5632083333333333,0.3932083333333333,0.443625,0.5394166666666667
4.98,0.241625,0.635375,0.42554166666666665,0.324,0.5310416666666666
5.478,0.25316666666666665,0.6402916666666667,0.42554166666666665,0.369625,0.5310416666666666
5.976,0.25254166666666666,0.61825,0.42554166666666665,0.3842083333333333,0.5394166666666667
6.474,0.26075,0.618,0.42554166666666665,0.3571666666666667,0.5394166666666667
6.972,0.278625,0.62825,0.453,0.352,0.5310416666666666
7.47,0.29175,0.5952083333333333,0.453,0.3749166666666667,0.345875
7.968,0.28983333333333333,0.519875,0.447,0.403875,0.345875
8.466,0.2843333333333333,0.5073333333333333,0.447,0.4110416666666667,0.345875
8.964,0.2713333333333333,0.4882916666666667,0.447,0.416625,0.345875
9.462,0.22729166666666667,0.409,0.3607916666666667,0.4379166666666667,0.345875
9.96,0.21095833333333333,0.36975,0.335125,0.445375,0.345875
10.458,0.20029166666666667,0.3239166666666667,0.27191666666666664,0.415375,0.345875
10.956,0.18891666666666668,0.318625,0.27191666666666664,0.391,0.345875
11.454,0.17491666666666666,0.31895833333333334,0.27191666666666664,0.361125,0.345875
11.952,0.188375,0.30091666666666667,0.27191666666666664,0.368375,0.345875
12.45,0.17695833333333333,0.283625,0.2628333333333333,0.36504166666666665,0.345875
12.948,0.16033333333333333,0.27466666666666667,0.23266666666666666,0.363125,0.345875
13.446,0.15404166666666666,0.280625,0.23266666666666666,0.37283333333333335,0.345875
13.944,0.14775,0.28570833333333334,0.23266666666666666,0.378125,0.345875
14.442,0.13833333333333334,0.28429166666666666,0.23266666666666666,0.3744166666666667,0.345875
14.94,0.1295,0.2786666666666667,0.23266666666666666,0.37116666666666664,0.345875
15.438,0.11825,0.2607083333333333,0.224875,0.3755833333333333,0.345875
15.936,0.114625,0.245375,0.20954166666666665,0.38104166666666667,0.345875
16.434,0.11141666666666666,0.240125,0.20941666666666667,0.38195833333333334,0.345875
16.932,0.11125,0.21258333333333335,0.202375,0.361875,0.345875
17.43,0.11125,0.21258333333333335,0.202375,0.361875,0.345875
17.928,0.09108333333333334,0.19141666666666668,0.16816666666666666,0.31783333333333336,0.7041666666666667
18.426,0.09195833333333334,0.18933333333333333,0.16816666666666666,0.29520833333333335,0.7041666666666667
18.924,0.08975,0.1855,0.16816666666666666,0.2823333333333333,0.7041666666666667
19.422,0.09833333333333333,0.190125,0.16816666666666666,0.35125,0.7041666666666667
19.92,0.09116666666666666,0.18833333333333332,0.16816666666666666,0.33816666666666667,0.7041666666666667
20.418,0.10383333333333333,0.17925,0.16816666666666666,0.4185,0.7041666666666667
20.916,0.10375,0.1535,0.15866666666666668,0.472375,0.7172083333333333
21.414,0.09591666666666666,0.130875,0.142125,0.532125,0.7320416666666667
21.912,0.10245833333333333,0.116875,0.142125,0.5750416666666667,0.7172083333333333
22.41,0.081375,0.100125,0.09366666666666666,0.602375,0.7320416666666667
22.908,0.080625,0.1055,0.09620833333333334,0.6012083333333333,0.7172083333333333
23.406,0.072875,0.10333333333333333,0.09620833333333334,0.5871666666666666,0.7548333333333334
23.904,0.0695,0.09966666666666667,0.09620833333333334,0.6076666666666667,0.7832083333333333
24.402,0.07233333333333333,0.103625,0.09975,0.5601666666666667,0.7698333333333334
