startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,15.0,4743.785082545554,2913.771709948145,40.0
0.498,14.0,5182.4303869706355,3169.9196212697348,39.0
0.996,15.0,4756.267710973278,3569.6995036304706,40.0
1.494,16.0,4202.2476265614705,3437.2137242065846,41.0
1.992,15.0,5377.950666105853,4250.789497713343,41.0
2.49,15.0,5537.28324398275,4395.927723600514,40.0
2.988,15.0,5111.8376580880695,4461.158038387648,40.0
3.486,15.0,4780.096752899995,4119.378662110038,40.0
3.984,15.0,5428.6615759380375,4339.290229865331,40.0
4.482,16.0,5250.409911694628,4950.014087900505,40.0
4.98,16.0,4625.282885442519,4056.0481609413873,41.0
5.478,17.0,3713.0086378635037,3303.770732783384,40.0
5.976,18.0,3605.682943297977,3338.6644332587557,42.0
6.474,17.0,4339.68701472943,3663.450468943798,41.0
6.972,17.0,4354.232246867904,3807.3557958418683,40.0
7.47,17.0,4011.07727640108,3480.906925599291,40.0
7.968,16.0,5335.155774669956,4114.730196737008,39.0
8.466,16.0,4747.754706021098,3584.024180755678,40.0
8.964,16.0,4294.193533847758,3512.7037196323936,39.0
9.462,15.0,4848.396723093159,3600.6087636120624,38.0
9.96,15.0,3984.9030008686973,3468.397696474808,38.0
10.458,14.0,5294.778568454264,4379.323130029575,38.0
10.956,14.0,4846.975385344932,3765.3523945106103,39.0
11.454,13.0,5154.47884455772,3656.8501618189653,36.0
11.952,13.0,5009.409571525633,3511.7808887868787,35.0
12.45,13.0,4911.211081691837,3459.576242093495,35.0
12.948,14.0,3528.3888046513785,2468.979559948519,37.0
13.446,13.0,5371.073085500406,3979.478151936083,35.0
13.944,13.0,6131.162600876278,4549.4927591697915,35.0
14.442,13.0,6908.096558312691,4744.376439713343,36.0
14.94,13.0,6429.938294487288,4159.161719293525,36.0
15.438,13.0,5219.022409555181,3319.5996816052016,35.0
15.936,13.0,5470.451010023467,3479.975105304777,36.0
16.434,13.0,5277.581643628916,3654.531225973281,35.0
16.932,14.0,4419.861494139526,2792.224295889215,36.0
17.43,13.0,5240.464555777268,3293.391770845363,35.0
17.928,12.0,7442.6373399474405,4364.95160116602,34.0
18.426,13.0,6197.123058563942,4774.65684938535,35.0
18.924,13.0,5439.605885820669,3583.0506023349267,35.0
19.422,14.0,4882.026131635614,3018.883092002018,36.0
19.92,15.0,4206.458578526071,3418.4849238968254,36.0
20.418,15.0,4201.283977241024,3423.659525181872,36.0
20.916,16.0,3943.794218485129,3439.679277874874,38.0
21.414,16.0,4094.4335003815954,3034.127984358008,36.0
21.912,16.0,4291.742294331544,3154.940228473177,37.0
22.41,17.0,4356.681920111969,3095.135707820105,39.0
22.908,18.0,3893.0276465798543,3051.710472614651,39.0
23.406,17.0,5531.289423158587,3709.514404005152,39.0
23.904,17.0,5541.2365797470375,3190.919876876295,39.0
24.402,17.0,5740.745811817968,3790.3553175621473,39.0
