startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,2.0,20596.051535049704,9960.476927170472,6.0
0.5,2.0,20928.38934447231,9628.139117747865,6.0
1.0,2.0,20928.38934447231,9628.139117747865,6.0
1.5,3.0,7991.992712877832,4225.242637303018,7.0
2.0,3.0,7991.992712877832,4225.242637303018,7.0
2.5,3.0,7991.992712877832,4225.242637303018,7.0
3.0,3.0,14326.991688953867,7269.803154870463,8.0
3.5,3.0,18985.76645622741,6355.655310847319,9.0
4.0,4.0,11619.666486091899,4509.401902879056,10.0
4.5,4.0,8577.639618129371,5065.665818629762,10.0
5.0,4.0,9169.858486882044,5657.884687382433,10.0
5.5,4.0,13049.86564669867,9537.89184719906,11.0
6.0,4.0,10152.038536470101,4675.704637794375,11.0
6.5,4.0,10265.818754777722,4561.924419486755,11.0
7.0,4.0,8763.663697798052,6064.079476466424,12.0
7.5,4.0,8763.663697798052,6064.079476466424,12.0
8.0,4.0,8315.746004241824,6511.997170022652,11.0
8.5,4.0,8315.746004241824,6511.997170022652,11.0
9.0,4.0,8315.746004241824,6511.997170022652,11.0
9.5,4.0,8426.856159701663,6400.887014562812,11.0
10.0,4.0,8391.719465892891,6436.023708371585,11.0
10.5,4.0,8552.295435085858,6275.447739178617,11.0
11.0,4.0,8426.840805130883,6400.9023691335915,11.0
11.5,4.0,15765.1643916914,11511.396961056034,12.0
12.0,4.0,18541.00226177756,10267.373510683818,12.0
12.5,4.0,16752.69843126365,7366.873482348025,12.0
13.0,5.0,11763.257321154213,4750.007605102159,13.0
13.5,5.0,11763.257321154213,4750.007605102159,13.0
14.0,5.0,13619.373399745362,7078.823925398028,15.0
14.5,4.0,14060.023166031095,3904.121166760158,14.0
15.0,4.0,13993.773229647324,2232.42743048712,14.0
15.5,4.0,13983.649004389341,2222.303205229135,14.0
16.0,4.0,13983.649004389341,2222.303205229135,14.0
16.5,4.0,13983.649004389341,2222.303205229135,14.0
17.0,5.0,12180.15324114155,4631.403765741435,16.0
17.5,6.0,8720.936499029276,4748.406812413444,18.0
18.0,6.0,9949.972464773376,5977.442778157546,18.0
18.5,7.0,7475.088427739379,4733.434734418808,19.0
19.0,7.0,8314.048107163695,3047.044415205514,19.0
19.5,7.0,9769.988476562747,4502.984784604566,18.0
20.0,6.0,14267.219656190951,7030.880916360265,19.0
20.5,8.0,8390.735530356966,4979.134896380367,20.0
21.0,8.0,9911.910869886546,4783.243104846484,21.0
21.5,8.0,10834.078918851883,5705.411153811821,21.0
22.0,10.0,8423.937529154357,3801.893595048887,23.0
22.5,10.0,8423.937529154357,3801.893595048887,23.0
23.0,9.0,7386.468339228555,2557.80660624735,22.0
23.5,10.0,9203.91507356583,5208.241448709735,21.0
24.0,9.0,11178.340350675659,5992.0453566274255,21.0
24.5,9.0,10420.093506424928,6262.507452980052,20.0
