startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,13.0,3463.1376070915294,2270.4619777106336,41.0
0.5,13.0,3367.382434093498,1888.716404057692,40.0
1.0,13.0,3332.533922045247,1589.073191301028,40.0
1.5,14.0,2795.324232649691,1977.554467525644,40.0
2.0,14.0,3414.689100039532,1954.5653938113405,42.0
2.5,15.0,2665.094998446347,2135.246347005905,41.0
3.0,15.0,2559.1285279888057,2258.579196594709,40.0
3.5,16.0,2426.991075236583,2053.7691996525864,40.0
4.0,15.0,2912.5050414260377,2390.928775702117,42.0
4.5,15.0,3334.294470122333,2623.3676324986122,42.0
5.0,14.0,2958.0318314634847,2408.66383396815,37.0
5.5,13.0,3413.9113002113018,2977.923066603905,38.0
6.0,13.0,3444.8342445202334,2969.7562357583706,39.0
6.5,13.0,3779.2933643711417,3304.2153556092794,38.0
7.0,14.0,3222.900630849122,2918.648812644832,40.0
7.5,14.0,3480.1797365657344,2466.730532746636,40.0
8.0,13.0,3637.791232955246,2742.4292763541034,38.0
8.5,13.0,5147.502451030027,4155.307759696177,37.0
9.0,14.0,4640.425414826383,4018.4621201940504,40.0
9.5,15.0,3549.0499456122498,2773.069582831136,41.0
10.0,15.0,3132.058606806919,2401.219437430508,39.0
10.5,16.0,2796.883033333892,2269.938312358918,40.0
11.0,16.0,4024.938864576114,3114.193567164817,40.0
11.5,18.0,2642.7244802851365,2299.741519340037,43.0
12.0,19.0,2327.1593790326656,2031.387097288429,45.0
12.5,19.0,2483.748527553334,1985.1345032377967,44.0
13.0,19.0,2578.9408152821,2080.326790966563,44.0
13.5,19.0,2588.3707515040023,1968.437726201775,44.0
14.0,18.0,2971.356186654746,2372.386054944478,43.0
14.5,18.0,3358.4672173214944,1990.0831847513082,43.0
15.0,18.0,3329.5636973201917,2374.351511881115,42.0
15.5,19.0,2512.900371217338,2076.547761398566,44.0
16.0,19.0,2354.8501632277016,1918.49755340893,43.0
16.5,18.0,2775.7951790431607,1755.271221512675,44.0
17.0,18.0,2907.6398277294074,1623.4265728264286,44.0
17.5,18.0,2737.136238839897,1709.4358862034726,44.0
18.0,18.0,3366.0611246560647,2195.7830282758073,44.0
18.5,18.0,2920.7598330754295,2094.1396983852283,44.0
19.0,17.0,3156.7793749738357,2004.898646123313,43.0
19.5,16.0,3862.0336019659744,2370.4491335449106,41.0
20.0,15.0,4343.652153886086,2493.9101518091047,41.0
20.5,16.0,3425.861884748059,1950.841305789616,42.0
21.0,16.0,3728.413206058033,1886.8652124915836,42.0
21.5,16.0,3599.329397416243,1875.31399026483,42.0
22.0,16.0,3838.6383749736533,2064.5295538450564,43.0
22.5,18.0,3413.4809753656946,2043.293426038149,45.0
23.0,18.0,3486.6948511830374,1970.0795502208061,46.0
23.5,18.0,3565.356816033471,2085.6008772781915,45.0
24.0,18.0,3091.4575387424006,1794.434961305019,45.0
24.5,18.0,3099.5154890960903,2108.483446105043,45.0
