startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,17.0,3791.6316018767757,3126.597436165225,38.0
0.498,16.0,3936.9185881060325,2794.6623183146007,37.0
0.996,16.0,3831.649634464489,2689.3933646730575,37.0
1.494,16.0,3667.5988919248834,2525.342622133452,37.0
1.992,17.0,3295.6081202353434,2173.351242960265,38.0
2.49,17.0,3316.944793722661,2128.941049765266,39.0
2.988,17.0,2984.2601561267857,1600.4388702670287,39.0
3.486,17.0,3447.7112790090414,2258.149199828499,39.0
3.984,18.0,2956.2062927839997,1730.1737513623075,41.0
4.482,18.0,3196.3111947453285,2208.6859001687653,41.0
4.98,18.0,3187.247760888488,2199.622466311924,42.0
5.478,18.0,2847.6998730604855,2097.063777100171,41.0
5.976,18.0,2379.127370198703,1755.7636173402987,40.0
6.474,19.0,2372.976116907949,1947.4951210710271,41.0
6.972,18.0,2575.95667389133,2030.1872235181193,41.0
7.47,18.0,2788.6782385059932,2136.3770742742154,41.0
7.968,19.0,2368.9910438940256,1848.0636195425484,42.0
8.466,18.0,2685.304799302352,2237.8702899032337,41.0
8.964,18.0,2637.3407329094825,2189.9062235103647,42.0
9.462,18.0,2102.0189887758343,1654.5844793767155,41.0
9.96,17.0,2010.41882065895,1639.0005957733797,40.0
10.458,18.0,1808.3649422330282,1554.2316921285474,42.0
10.956,18.0,1801.861877774503,1551.565851304559,41.0
11.454,17.0,2703.5855918302627,2587.389229395725,39.0
11.952,16.0,2971.804556764825,2957.077880811219,39.0
12.45,16.0,2676.4521144452224,2661.7254384916164,38.0
12.948,16.0,2974.819936406385,2960.0932604527784,39.0
13.446,15.0,2979.386034836472,2964.918157393933,37.0
13.944,15.0,2777.0906962202794,2769.236462135872,37.0
14.442,14.0,2968.9999637675783,2952.16947679251,36.0
14.94,14.0,3152.4145924776103,3068.7378114523276,37.0
15.438,14.0,2964.229747859254,2765.311708088841,37.0
15.936,14.0,2993.1842381697597,2688.9406259347916,37.0
16.434,15.0,2431.9901258608093,2279.655595817661,39.0
16.932,15.0,2436.342931453306,2284.008401410158,39.0
17.43,14.0,2843.5646968720253,2456.991532803589,39.0
17.928,14.0,3076.6887922821807,2543.181547141396,39.0
18.426,15.0,2997.3601126793515,2522.168950859693,40.0
18.924,15.0,2706.3601246219105,2138.4282924004874,40.0
19.422,15.0,3052.274628673768,2471.315715037078,40.0
19.92,16.0,2910.7328025413763,2498.3996979424646,41.0
20.418,16.0,3034.76030397903,2380.1933055938025,41.0
20.916,16.0,3536.343566439022,2566.637733676721,42.0
21.414,17.0,3241.104338131577,2368.943268318992,42.0
21.912,17.0,3294.9015453123875,2315.146061138182,43.0
22.41,17.0,3354.6955083758744,2364.845285444572,42.0
22.908,16.0,3994.436477851191,2119.260031829971,42.0
23.406,14.0,4915.657021490787,2869.1565151960467,41.0
23.904,15.0,3917.518425716663,2637.54835401449,41.0
24.402,15.0,3889.904550577023,2609.93447887485,40.0
