startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,19.0,6280.123769413026,4816.901561877967,42.0
0.5,18.0,8461.288236388633,5145.020012058968,42.0
1.0,17.0,9716.976305081062,5258.775317863321,42.0
1.5,19.0,7472.1231973675,4853.2674800562345,43.0
2.0,18.0,9687.270952877645,6060.258788503485,43.0
2.5,19.0,8482.444394292053,6116.680258760538,44.0
3.0,19.0,7642.846949466124,5277.082813934607,43.0
3.5,20.0,5344.549442642101,3623.1518624645796,44.0
4.0,19.0,5681.871031652051,3723.19933159016,43.0
4.5,20.0,4727.268137447116,3342.0088011444554,43.0
5.0,19.0,5263.8839274111215,3112.6726999583266,42.0
5.5,18.0,7360.505066905449,4634.953994449226,42.0
6.0,18.0,7463.485831439873,4588.2342234135285,43.0
6.5,19.0,5748.457518079209,3885.699272062793,44.0
7.0,18.0,5803.879903606839,4163.148402436995,43.0
7.5,19.0,4698.833574720687,3630.0639660110087,44.0
8.0,19.0,4752.681780175359,3556.181497225701,44.0
8.5,19.0,4105.053717888521,2821.972328815943,44.0
9.0,19.0,4012.568909817258,3158.7295062720455,44.0
9.5,18.0,4537.2624550135,3245.8311480003113,43.0
10.0,17.0,5297.514490362368,4111.063650193967,42.0
10.5,17.0,4695.2361953992595,3369.8134128820334,42.0
11.0,17.0,5004.951951840891,3294.5119032856514,42.0
11.5,17.0,4556.043931123697,3078.6580025123976,43.0
12.0,17.0,4611.7080604109,3425.0176127974896,41.0
12.5,18.0,3932.8521291480306,2694.3132581428654,43.0
13.0,18.0,4924.441834392964,3817.8380176831884,42.0
13.5,19.0,3644.084996613869,2600.3133004789274,44.0
14.0,18.0,5807.7154716361365,4569.176591831225,43.0
14.5,19.0,5861.263179713182,4817.491475241637,44.0
15.0,18.0,7275.062317006132,6235.082235832549,42.0
15.5,19.0,4151.32614604758,3152.2840174658018,43.0
16.0,20.0,3849.642870593144,2910.647103704442,44.0
16.5,20.0,3696.44507137751,3003.653049641717,44.0
17.0,19.0,4455.017838077234,3751.322238771695,42.0
17.5,19.0,3988.4101356658807,3086.0660666711747,44.0
18.0,18.0,4108.9473836494635,3204.980468044106,43.0
18.5,17.0,4794.099312568173,3695.324213198852,43.0
19.0,18.0,5477.713329386058,4843.213543999982,43.0
19.5,19.0,4269.512063264987,3654.092053078883,45.0
20.0,18.0,6319.491024093048,5601.103927574932,44.0
20.5,18.0,5746.8132195190865,4581.159945915474,43.0
21.0,18.0,5686.365820516897,4617.229640076873,42.0
21.5,18.0,5731.689389500692,4571.906071093077,42.0
22.0,17.0,6940.29434269881,5592.638324866755,42.0
22.5,16.0,6799.666287503791,5155.725950528005,40.0
23.0,15.0,8259.199407182872,5534.796631189009,42.0
23.5,15.0,7060.400977120695,4869.252958217696,40.0
24.0,14.0,8329.37285908017,6444.170900251216,38.0
24.5,15.0,6325.601647559694,4295.171276710774,41.0
