startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,4751.934204938852,181451.27538798813,274680.44010075164,1.3079221531511405,0.21052631578947367
0.498,4690.298839540998,194928.42292773005,286818.4953170335,1.298291049395565,0.17543859649122806
0.996,4488.174581576912,197429.76138875587,286818.4953170335,1.295645284060261,0.14414414414414414
1.494,4330.525327441548,204648.39599612966,287418.29197977076,1.3131297219464932,0.11106997408367271
1.992,4200.2874969193135,203651.66875382888,261206.80476909736,1.3244167129019788,0.11106997408367271
2.49,4124.4936286186075,204810.33008647544,261196.6219902815,1.3319040705991287,0.1480932987782303
2.988,4083.318860542897,205963.99023784234,263261.6388440683,1.3557775986248621,0.15220700152207
3.486,4083.9522967616485,205979.25458759433,271050.57642589987,1.363631124920522,0.1564945226917058
3.984,4075.6540302807152,205121.67059907148,277197.3870326842,1.3420863028972707,0.1564945226917058
4.482,4054.4465087527783,204543.12744132287,282939.1504769989,1.2984411602639145,0.1564945226917058
4.98,4067.5977441616083,195173.63400561982,283770.77315622126,1.2782071581252452,0.16096579476861167
5.478,3884.0869402365433,188116.45787449478,249545.413499295,1.2621719498510429,0.16563146997929606
5.976,4069.8454897574147,197446.86844035194,289585.14059327287,1.2601835567221258,0.16563146997929606
6.474,4114.4659535080955,195707.9838381522,294740.4910822015,1.271314470596864,0.1278772378516624
6.972,4037.4774678222434,192211.62464249242,284606.3965579266,1.326602992224555,0.13568521031207598
7.47,4074.12484892949,196218.30260986276,291282.4207218734,1.3492136681073623,0.13568521031207598
7.968,4153.933937861573,204452.2095571701,306248.62738583854,1.3050985047738994,0.13169446883230904
8.466,4254.089430045447,208101.981843616,309221.9743248081,1.3083256382827293,0.13568521031207598
8.964,4542.329912389087,222793.489589175,337389.67927752907,1.3725474007908927,0.13169446883230904
9.462,4709.408361589997,229222.85386930738,350789.38176535105,1.3978001916618743,0.13986013986013987
9.96,5514.746885535802,232209.37137261106,350789.38176535105,1.4647418945290773,0.18091361374943465
10.458,5682.156611660636,228217.10491014068,350789.38176535105,1.4187136778989697,0.13169446883230904
10.956,5947.231476136509,229370.61220692715,358219.8285384716,1.332807188851576,0.1278772378516624
11.454,5976.618069783658,239147.21348661894,363935.6844360281,1.3095010588266562,0.13169446883230904
11.952,6068.092418102282,245551.80937198453,363935.6844360281,1.3001004646425254,0.1278772378516624
12.45,5793.555320370693,241195.03843727993,363935.6844360281,1.3057722775356757,0.13169446883230904
12.948,5983.715392305977,234793.0102768598,363935.6844360281,1.3085828731901261,0.12422360248447205
13.446,5742.950005561495,236329.11631607197,363935.6844360281,1.2977548966763437,0.08525149190110827
13.944,5720.141179000396,230938.81724181987,363935.6844360281,1.2920575711415654,0.1278772378516624
14.442,5503.445329534605,221525.91829846532,363935.6844360281,1.318759143627402,0.13169446883230904
14.94,5354.289797324005,213179.12453806453,356397.6984068897,1.3115746651825204,0.13169446883230904
15.438,5377.7976962498415,206275.03875601417,351569.22634107084,1.3512670705922794,0.13169446883230904
15.936,5262.484359793499,205604.23508561714,351569.22634107084,1.374207291985541,0.13568521031207598
16.434,5252.136651069071,202987.1541689083,351569.22634107084,1.3909525972107843,0.13568521031207598
16.932,5665.833407531199,212715.97995547776,352878.10376115737,1.3984027727337665,0.13169446883230904
17.43,5894.881220300883,216985.2397766366,352878.10376115737,1.374127065440937,0.08779631255487269
17.928,6278.792731675325,221041.73632153348,352878.10376115737,1.448422874082386,0.08779631255487269
18.426,6495.477510915902,222262.50424301613,352878.10376115737,1.4481065218367686,0.043898156277436345
18.924,6641.211874486858,229868.37215775473,360649.4106828753,1.4333037766113697,0.042625745950554135
19.422,6440.251432754421,222288.35097759182,331491.50594511465,1.415549189067377,0.045228403437358664
19.92,6260.4200725468045,216076.87468856826,331491.50594511465,1.4099875743693104,0.04807692307692308
20.418,6400.134365504595,227334.33023824336,350337.7400227913,1.4009205354094392,0.04807692307692308
20.916,6602.641791605633,240851.6728647142,396488.3169595313,1.4138296876353653,0.046620046620046623
21.414,6894.041201604574,255997.19400509607,444028.30891564046,1.4213665087461378,0.046620046620046623
21.912,7077.759283117859,268239.0675571938,444028.30891564046,1.4203240504474424,0.0
22.41,6955.069212156837,274902.75013578933,444028.30891564046,1.396807759802789,0.0
22.908,6916.523813145607,281573.45962576807,444028.30891564046,1.3833013573419284,0.0
23.406,6834.984085064401,288098.2153076553,444028.30891564046,1.3789127630047193,0.04807692307692308
23.904,6772.356034155493,287592.3937306223,444028.30891564046,1.3840017361833137,0.0992063492063492
24.402,7075.298431494109,286151.2296813559,450695.399895235,1.4104595299475893,0.0992063492063492
