startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,17.0,3124.7927305544235,2344.552895140584,44.0
0.5,18.0,2612.0696654323115,1996.751160231263,45.0
1.0,18.0,2595.516071062222,2082.3834518398025,44.0
1.5,18.0,2628.437151285894,2035.6474027169268,44.0
2.0,18.0,2876.3038430082615,2169.370400064598,45.0
2.5,17.0,3130.0395641787327,2300.327529578181,45.0
3.0,17.0,3118.4065093661047,2255.505902101581,45.0
3.5,17.0,3026.1615041234086,2270.0223693088296,44.0
4.0,17.0,3044.167866891021,2251.4098544855037,44.0
4.5,17.0,3064.3807746806233,2271.622762275106,44.0
5.0,17.0,2884.2327222928357,2372.7299038094106,43.0
5.5,16.0,3594.8076170550376,2928.2710178913694,44.0
6.0,16.0,3498.3668833231623,2890.3650018139115,42.0
6.5,17.0,3011.028606884129,2313.270812594288,43.0
7.0,18.0,2558.7513661108915,2309.1426856868297,43.0
7.5,18.0,2601.099120863655,2316.5344779593006,44.0
8.0,19.0,3295.4786900591503,2922.2575719181577,45.0
8.5,19.0,3026.6224363561896,2834.053334080124,44.0
9.0,20.0,3415.2629240332776,3223.6266813497687,46.0
9.5,20.0,3434.8866770034206,3243.2504343199116,47.0
10.0,20.0,3144.0801203558913,2995.1432924422415,45.0
10.5,20.0,3248.188962608512,3099.2521346948624,45.0
11.0,19.0,4449.940131062135,4209.391321842809,45.0
11.5,20.0,3217.4826475152145,3068.545820703646,45.0
12.0,20.0,3135.7451272894823,2835.8232766262895,44.0
12.5,20.0,3337.0161372733737,3059.4897728897054,44.0
13.0,19.0,4895.240477422918,4408.530546349603,44.0
13.5,19.0,4166.998422300371,3680.288491227056,44.0
14.0,19.0,4713.148433409271,3923.984720879301,45.0
14.5,18.0,5277.985029103779,4114.904429031191,45.0
15.0,18.0,5592.684987127149,4001.0058207188613,44.0
15.5,18.0,5823.775940640291,4373.567058717135,44.0
16.0,18.0,6207.985764558613,4776.111015216604,44.0
16.5,17.0,7458.952046620039,5287.763141126076,42.0
17.0,15.0,8735.80537638056,5822.695564428708,41.0
17.5,15.0,9484.369138014581,6486.269246404101,41.0
18.0,15.0,9659.914693917555,5526.819447028882,41.0
18.5,16.0,8146.264522173006,5650.657920546986,42.0
19.0,15.0,9065.503611946351,4953.287151402344,41.0
19.5,15.0,8582.769672919478,5431.591832415486,40.0
20.0,15.0,8052.012425016769,5676.82163963882,40.0
20.5,16.0,7276.017963059343,5486.308899492131,41.0
21.0,17.0,6077.41321427541,4674.265287669274,42.0
21.5,15.0,7756.614806267031,5397.184018620272,40.0
22.0,15.0,6848.787374373289,5126.933961844099,40.0
22.5,16.0,5330.608400523324,3737.720925910196,38.0
23.0,17.0,6113.139568615997,4458.408752210814,40.0
23.5,17.0,6246.977022469653,4641.602374383969,40.0
24.0,17.0,6324.497098744771,4568.247669563886,40.0
24.5,17.0,5112.173806816687,4186.030296130508,40.0
