startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,13.0,8374.775249925526,6208.6702814091395,34.0
0.5,12.0,10222.247341730139,6355.042509350514,33.0
1.0,12.0,11104.74995200039,6255.31589336304,34.0
1.5,11.0,13440.392279329064,7632.7760041454485,33.0
2.0,12.0,9653.876627321162,6497.276939482505,33.0
2.5,12.0,9205.519766154388,6207.262651074397,32.0
3.0,11.0,11009.100247353443,6962.617682715899,32.0
3.5,11.0,9271.803978521986,6833.562388197651,31.0
4.0,10.0,11336.652657638022,7524.2813672942575,30.0
4.5,10.0,13265.117602499837,8526.05064639363,31.0
5.0,10.0,13133.14891249948,8394.081956393278,30.0
5.5,11.0,12347.055382301005,8654.055562782809,33.0
6.0,11.0,12318.654849223398,8625.655029705204,33.0
6.5,11.0,11787.610061078276,8470.40400107651,32.0
7.0,12.0,10013.29574878759,8521.567685782533,34.0
7.5,11.0,10429.005291664393,8261.463822867614,32.0
8.0,13.0,8139.0456938259695,6977.552535478875,34.0
8.5,13.0,8053.232375267981,6939.1033774188145,34.0
9.0,14.0,7747.920010523207,6256.272849841802,36.0
9.5,14.0,7405.237071356673,6381.549078658699,35.0
10.0,14.0,6756.601288203537,5732.913295505563,36.0
10.5,14.0,8949.691875578746,7685.44358097555,35.0
11.0,13.0,12610.786200909894,10361.01342004588,35.0
11.5,14.0,13065.90091243878,10527.310140117375,37.0
12.0,15.0,10912.618378867368,8493.610521603985,38.0
12.5,14.0,10283.136486578054,8098.275440356323,36.0
13.0,15.0,7995.614488855832,6680.96536390922,37.0
13.5,14.0,7752.352002414026,6571.964949417117,35.0
14.0,14.0,7603.749085713441,6423.362032716531,35.0
14.5,14.0,7269.704352038252,6278.506758390188,35.0
15.0,14.0,6691.984566076593,5696.928028318108,34.0
15.5,14.0,6714.405029676168,5906.943127558618,36.0
16.0,14.0,7606.265734014797,6305.625066243071,36.0
16.5,13.0,8753.077500572534,6164.866162086459,35.0
17.0,14.0,7390.301970451277,6210.427643562665,36.0
17.5,15.0,6601.802782224723,5116.082048215655,37.0
18.0,15.0,7681.841937583187,6273.375329355978,38.0
18.5,15.0,6352.3893406754905,5313.720682439144,37.0
19.0,15.0,6368.2306741108305,5276.879818592945,38.0
19.5,15.0,6255.283175391074,5289.190377080035,36.0
20.0,14.0,7616.651024365937,5529.639965078209,36.0
20.5,14.0,7943.994761209572,5905.6084222727795,35.0
21.0,14.0,8709.302568673176,6233.4289520079665,36.0
21.5,14.0,9167.877886272292,6715.371514557877,36.0
22.0,13.0,12429.426688145584,10197.941148162517,35.0
22.5,13.0,12433.68598621085,10193.68185009725,36.0
23.0,13.0,12717.683401023065,10477.67926490946,36.0
23.5,14.0,8193.98865804982,5835.612829894956,36.0
24.0,14.0,5623.189192043343,3243.6423356385253,36.0
24.5,15.0,4257.427934884793,3392.5422324900687,36.0
