startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,15.0,6956.383477442843,5323.142214718732,39.0
0.498,16.0,6797.063163116209,5280.194555471886,42.0
0.996,17.0,5494.960676552776,4273.906706646281,41.0
1.494,18.0,4134.54434626902,3103.1378694604023,42.0
1.992,18.0,4616.5447075957,3658.437082345054,43.0
2.49,18.0,4420.110971435629,3399.424938397594,42.0
2.988,19.0,3606.8408394276134,3025.7381486850536,43.0
3.486,18.0,4506.927308956474,3491.3128345018436,43.0
3.984,18.0,4697.531701346339,3413.767837219946,42.0
4.482,18.0,4741.482693504468,3494.3090232413315,43.0
4.98,17.0,4658.546552719524,3131.4226527998035,40.0
5.478,17.0,4879.511851774472,3352.3879518547524,41.0
5.976,17.0,5512.270227202739,3879.8949966351897,42.0
6.474,18.0,5049.611363619807,3392.3417719009667,43.0
6.972,18.0,4992.276489080496,3284.2917598550825,43.0
7.47,17.0,6073.910272334549,3857.4093363316883,42.0
7.968,18.0,5513.643156360353,4096.509192909092,43.0
8.466,17.0,5473.319924398366,3170.691977401164,42.0
8.964,17.0,5372.365167512649,3349.649176443435,43.0
9.462,17.0,4926.571621879341,3637.497057335293,41.0
9.96,17.0,4860.457312646257,3703.6113665683765,42.0
10.458,16.0,5580.344357473266,3930.7882492693293,42.0
10.956,16.0,4977.303605699202,3684.906465941453,41.0
11.454,17.0,4450.781066977469,3420.0904062558184,42.0
11.952,18.0,3797.913936437338,3235.5687610852674,42.0
12.45,18.0,3860.834787383397,3337.1817779403,43.0
12.948,16.0,5406.236467922878,4366.129427216551,42.0
13.446,17.0,5197.795066965693,4286.687263278122,42.0
13.944,17.0,5849.244867984505,4908.90126184031,42.0
14.442,15.0,7787.567398140637,5214.027604722769,40.0
14.94,16.0,6250.370116708664,4927.156954563594,41.0
15.438,16.0,6705.785605426126,4832.971937951286,41.0
15.936,16.0,6619.372156970705,4718.615509607123,41.0
16.434,16.0,7089.748734377776,5571.170785551975,41.0
16.932,17.0,6070.368757617688,4878.453290876449,42.0
17.43,17.0,6289.351474807889,4864.683471560046,42.0
17.928,17.0,6282.331433414324,4804.772186614668,42.0
18.426,17.0,6073.720730953918,5114.285262423999,41.0
18.924,17.0,6107.8768791940465,4973.515334339926,42.0
19.422,16.0,6736.160030813475,5523.632652784041,40.0
19.92,15.0,7610.5331210349395,5445.116179868207,40.0
20.418,15.0,6528.03664057416,4694.431091119872,41.0
20.916,15.0,6347.040000179012,4918.152003937913,39.0
21.414,14.0,7874.508106075636,5548.099470275198,39.0
21.912,15.0,6540.390031619126,5243.823452437006,40.0
22.41,14.0,7444.444086436936,5488.707898335619,38.0
22.908,14.0,6806.817013772382,5503.8314866021765,38.0
23.406,14.0,6574.019554494996,4754.368616603854,38.0
23.904,13.0,8912.441789252889,6452.820965406625,37.0
24.402,13.0,7734.1527240313635,5565.876189591604,37.0
