startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,16.0,3967.0673590097326,2875.905851587199,39.0
0.5,16.0,3757.659766077167,2567.827700937458,39.0
1.0,16.0,3850.2594097515357,2468.7043489986245,39.0
1.5,17.0,3350.9841207678655,2240.405952816971,39.0
2.0,16.0,6026.035444615507,4627.494996794275,38.0
2.5,16.0,6095.56860907075,4568.568052946457,37.0
3.0,15.0,7401.56032969148,5409.458011331837,37.0
3.5,15.0,7502.408257109442,5380.007034464905,37.0
4.0,16.0,6857.27940127339,5261.0400705067495,36.0
4.5,16.0,6887.3154035263615,5295.892564557443,37.0
5.0,15.0,7533.58866624976,5610.939749415881,37.0
5.5,15.0,7480.317283913745,5475.179468086019,37.0
6.0,15.0,7309.194230661275,5660.390868797179,37.0
6.5,15.0,7722.11247093474,6073.309109070643,38.0
7.0,16.0,6476.3251575253735,5498.481492728803,38.0
7.5,17.0,5917.5566775740035,4902.847042930941,39.0
8.0,16.0,6300.236373980293,5035.590588833744,38.0
8.5,17.0,5558.560469463587,5115.259280271246,38.0
9.0,16.0,6397.395275349469,5015.879066886065,38.0
9.5,17.0,5271.524417658512,4828.223228466171,39.0
10.0,17.0,5598.273031894545,5154.971842702204,40.0
10.5,17.0,5516.5655130747,4843.934404847366,39.0
11.0,17.0,5774.582486155014,5019.796089283519,38.0
11.5,18.0,3549.66181420703,2872.2073463183388,39.0
12.0,18.0,3627.4977795378563,2927.7851096160284,38.0
12.5,17.0,3840.9783770207273,2986.2402847156063,37.0
13.0,18.0,3472.84889076833,2974.887032998669,39.0
13.5,16.0,7978.958495495843,6438.010348827277,38.0
14.0,17.0,4441.475422836539,3764.734177578442,38.0
14.5,17.0,4510.6601278546295,3360.065125125593,39.0
15.0,17.0,5168.799775337617,4018.204772608579,39.0
15.5,18.0,5331.339456599078,4028.9291628431342,39.0
16.0,17.0,6269.788512521281,4699.5988940761745,39.0
16.5,17.0,6347.5435256569735,4884.779746419979,38.0
17.0,17.0,5894.879562227925,5011.914848890738,38.0
17.5,18.0,5655.621964737675,4832.5773339252,39.0
18.0,18.0,5605.102253848938,4410.647495873224,40.0
18.5,17.0,6294.980013519952,4754.089101000349,38.0
19.0,15.0,7412.280706803026,5918.452303506806,36.0
19.5,16.0,6454.891238947588,6058.152934532922,36.0
20.0,15.0,6954.6392202414245,5495.914149222447,35.0
20.5,15.0,7808.373707593778,7011.428230941567,36.0
21.0,14.0,8236.206263389056,6635.466679942413,34.0
21.5,15.0,6012.611330028705,5651.580729768985,34.0
22.0,15.0,6620.428626388375,6259.398026128653,35.0
22.5,15.0,7071.831381783603,6156.567205216989,35.0
23.0,15.0,7061.487678740787,5755.845453439757,35.0
23.5,14.0,8067.342155977852,5906.28362613379,34.0
24.0,15.0,6932.413300722937,4826.86400506734,36.0
24.5,14.0,7745.503448761026,5428.383655977682,35.0
