startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,15.0,5815.840775945996,3191.4881919690097,39.0
0.498,17.0,4648.54653883545,3315.8786592975157,41.0
0.996,15.0,6703.570291028408,3718.8271481228826,39.0
1.494,15.0,6269.671400585354,3612.220746628511,39.0
1.992,16.0,5774.500481349387,4002.7369409069006,40.0
2.49,14.0,7135.533524814207,4402.450030631009,39.0
2.988,15.0,6761.266355068702,4393.268322367196,40.0
3.486,16.0,4567.35100850735,3093.4917981660883,40.0
3.984,16.0,4156.076767248224,2889.8890513736214,39.0
4.482,15.0,5179.912226178313,3720.3912086840605,39.0
4.98,16.0,4504.010699956344,3064.5542399402093,40.0
5.478,15.0,5034.01551745284,3764.1835977394776,39.0
5.976,15.0,5121.916600257581,3676.282514934736,40.0
6.474,16.0,4200.3611107838615,3047.074720472259,41.0
6.972,15.0,5719.278801045957,3819.0080050227543,40.0
7.47,16.0,5282.4274310568,3579.4533782940566,40.0
7.968,17.0,4938.834932363671,3493.867993117659,41.0
8.466,17.0,4787.314303856396,3631.875408199764,41.0
8.964,18.0,4686.26067313263,3757.2502542267084,42.0
9.462,17.0,5490.413250356495,4202.927643778762,42.0
9.96,17.0,5687.545457263496,4400.059850685763,42.0
10.458,17.0,6810.4716328614195,5522.986026283687,42.0
10.956,16.0,7262.664905659691,5816.181630161844,41.0
11.454,16.0,8670.81215172465,8123.116761675483,41.0
11.952,16.0,8774.46449434272,8226.769104293551,41.0
12.45,15.0,10119.131254356093,9193.34078564293,41.0
12.948,15.0,9978.342430103745,9049.862394287791,40.0
13.446,15.0,10904.745375782322,9476.83161153188,41.0
13.944,14.0,11239.347463187763,9723.088239205716,38.0
14.442,14.0,11302.400636571057,9660.035065822425,38.0
14.94,15.0,10162.624137889701,8529.800877389524,38.0
15.438,16.0,9156.421417411646,8039.01280572563,39.0
15.936,16.0,9176.677003541961,8014.658639508275,39.0
16.434,15.0,10183.920449657973,7700.29734354129,38.0
16.932,16.0,9114.858715667531,6508.967987140353,39.0
17.43,16.0,7939.734338245201,5852.305969188505,39.0
17.928,16.0,7908.353863715358,5807.20812440104,38.0
18.426,16.0,7041.783504385101,5561.942734840298,39.0
18.924,15.0,7844.846874574631,5702.422913622371,39.0
19.422,14.0,9021.511325753285,5749.410238148288,37.0
19.92,14.0,7915.786689870038,5116.8679368391395,37.0
20.418,14.0,8209.038982395112,5434.079338753473,37.0
20.916,13.0,12646.648196407477,10329.897858256154,37.0
21.414,14.0,7426.450046614826,5316.2632030971745,38.0
21.912,14.0,7233.24799510069,5123.061151583038,38.0
22.41,14.0,6704.22907154828,4594.042228030629,38.0
22.908,14.0,5271.680983957677,3161.494140440026,38.0
23.406,14.0,5624.061076928018,3887.1791024661948,37.0
23.904,14.0,4937.2843294726545,3632.354683274628,37.0
24.402,14.0,4751.861511042483,3478.5255408836383,35.0
