startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,9873.391207880835,247075.2361781027,458169.054932773,1.9958636586315663,0.10570824524312897
0.498,9758.131292634747,255907.59478356404,458169.054932773,2.0354756706263286,0.11614401858304298
0.996,10084.858542884662,256453.53112938855,458169.054932773,2.0778801471748425,0.11614401858304298
1.494,10183.563391923042,254718.70235622884,458169.054932773,2.0813293747791506,0.11074197120708748
1.992,10138.801388954394,257805.00650061452,458169.054932773,2.094201377434805,0.11614401858304298
2.49,9971.32895356144,263540.0936436359,458169.054932773,2.090215126570999,0.12195121951219512
2.988,10138.118470514137,261524.8593728494,458169.054932773,2.0572708174342655,0.11614401858304298
3.486,9356.15831478207,266571.51090326696,458169.054932773,2.0575531677350702,0.1282051282051282
3.984,9356.15831478207,266571.51090326696,458169.054932773,2.0575531677350702,0.1282051282051282
4.482,9370.626423824651,271010.5249786842,458169.054932773,2.014951782684757,0.1282051282051282
4.98,9478.140680355562,270799.104189598,458169.054932773,1.9929497322064098,0.12195121951219512
5.478,8963.297930251068,282309.13928299356,458169.054932773,1.9915254878274675,0.1349527665317139
5.976,8465.996717705024,274092.1044522107,449432.7391219175,1.9957081333306566,0.1422475106685633
6.474,8540.12841395481,277054.66053943126,449432.7391219175,1.9748230016153918,0.0
6.972,8953.358548391636,283610.92060455756,449432.7391219175,1.9786292820440667,0.0
7.47,9232.46402264018,284876.24158954265,449432.7391219175,2.00898495224461,0.0
7.968,9242.174309029278,285645.7569161939,449432.7391219175,2.009988123711076,0.0
8.466,9034.678255065679,285795.22319864936,449432.7391219175,2.037064516723464,0.0
8.964,9176.768611225594,273331.38489373977,449432.7391219175,2.038432966495356,0.0
9.462,8705.042003999124,232846.0478802037,417062.88146951806,2.0193784721243593,0.0
9.96,8570.190873105723,235698.29669866813,417062.88146951806,2.015118968859857,0.0
10.458,8667.654561251478,234702.648798032,417062.88146951806,2.0194536654385575,0.0
10.956,8822.277848219093,229631.46077938963,413535.66626123706,2.0157858130012225,0.0
11.454,9130.895492560348,225292.35190203885,413535.66626123706,2.0306713526020777,0.0
11.952,8794.92666790325,219928.05615292978,396852.91065487877,2.0078549855040446,0.0
12.45,8547.059646600817,219041.95231694917,396852.91065487877,2.007796350828409,0.0
12.948,8268.863889596822,209711.0136985586,396852.91065487877,2.009547926725512,0.0
13.446,8362.81539966261,210979.45176276375,396852.91065487877,2.0370659139186076,0.0
13.944,8184.548931459549,209691.31227974867,396852.91065487877,2.0497474832534763,0.0
14.442,8020.069696620326,193217.5705494215,354543.3276050941,2.0611919715366276,0.0
14.94,7754.224938814399,177688.24412115786,338382.2063501284,2.057036539691049,0.0
15.438,6852.20397766054,134348.2082410295,193222.34355927844,2.0161527745086514,0.0
15.936,6624.527052377692,133467.56597544614,193222.34355927844,2.026125284685263,0.0
16.434,7016.833175186923,190109.47101108322,336353.76514213835,2.002500454143249,0.0
16.932,7361.681209139688,253332.74431689832,433111.9869476591,1.9725024297415914,0.0
17.43,7430.881925614617,264127.87490461185,433111.9869476591,1.949152044163914,0.0
17.928,7709.160733445567,265709.68750438676,433111.9869476591,1.8870907280349274,0.0
18.426,7990.940862244634,263088.484119182,433111.9869476591,1.8642152922594835,0.0
18.924,7724.939721292567,260638.232375342,426280.8963994274,1.8144898332819777,0.0
19.422,7670.106329399854,258613.0603701684,426280.8963994274,1.8302895531837364,0.0
19.92,7200.496762824785,231862.0702544303,389212.92436228204,1.8391193120630358,0.0
20.418,7101.791913786405,237743.0072459318,389212.92436228204,1.8471240619653289,0.0
20.916,7330.35645512131,228528.4793396582,389212.92436228204,1.8185362898364765,0.0
21.414,7063.608244215376,230482.57464040758,389212.92436228204,1.8236425902952105,0.0
21.912,6995.420190257388,235008.05077973072,389212.92436228204,1.8294159581000524,0.0
22.41,6905.640851281002,235231.5409182998,389212.92436228204,1.804304003628196,0.0
22.908,7097.753878476308,241837.69569661436,422803.2817198017,1.787402159568228,0.0
23.406,7282.239819166603,238158.5866801019,422803.2817198017,1.757052142159828,0.0
23.904,7243.526323035033,230848.45548011776,422803.2817198017,1.7489620683554086,0.0
24.402,7536.258875772822,235992.30982369074,433266.17872197845,1.733710246656292,0.0
