startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,8302.83028886279,146931.86881310077,330349.8106464553,1.971966267789929,0.1349527665317139
0.498,9249.859329479565,167771.09055324586,340524.0086307667,2.0193514112874804,0.1349527665317139
0.996,8999.14456795256,174559.9714220801,340524.0086307667,2.060589716271641,0.15015015015015015
1.494,9328.491388582426,174536.88925420918,340524.0086307667,2.062204497862014,0.15015015015015015
1.992,9567.563138700345,175902.44522275942,340524.0086307667,2.069480348412146,0.1422475106685633
2.49,9634.720472598858,171718.94191286425,323704.7655858211,2.0668114272201543,0.1422475106685633
2.988,9639.95517794969,165310.48173808647,325466.6523482464,2.0662337000811877,0.1349527665317139
3.486,10181.93727931665,193368.60123544946,379669.61137612286,2.0447126629578625,0.1349527665317139
3.984,10620.179731215465,210326.45842023773,379912.292790162,1.9992817976303388,0.1349527665317139
4.482,10088.559408692887,230084.96297000506,409269.8320609812,1.988405983639705,0.1422475106685633
4.98,10407.113895531575,230692.5365020984,405110.44524395757,1.9904057286475785,0.1349527665317139
5.478,10583.6433041993,241091.23079571102,423592.31287407456,2.003688263863505,0.1349527665317139
5.976,10724.135364437545,246948.0508753666,433042.31072401255,1.9869356240781069,0.1282051282051282
6.474,11116.767819596895,240957.52940945313,433042.31072401255,1.9937244461612968,0.12195121951219512
6.972,11110.16246328523,245420.79504586576,433042.31072401255,1.9930222375613438,0.12195121951219512
7.47,10539.249171713516,231406.04987585338,433042.31072401255,2.0027742516080553,0.1282051282051282
7.968,10539.249171713516,231406.04987585338,433042.31072401255,2.0027742516080553,0.1282051282051282
8.466,10521.176497207405,236132.3331121941,433042.31072401255,1.9802131005168793,0.1349527665317139
8.964,10638.445207900826,233241.05841832116,433042.31072401255,1.971106968234043,0.1282051282051282
9.462,10560.9164069199,233581.18768860537,433042.31072401255,1.9778104145987028,0.1282051282051282
9.96,10703.913922512536,241439.33499626085,444675.0403174048,1.9454240736228028,0.12195121951219512
10.458,10815.575477753626,244043.8385424946,444675.0403174048,1.924713629961631,0.12195121951219512
10.956,10835.168067225162,249359.40916246106,444675.0403174048,1.9013370819055853,0.12195121951219512
11.454,11097.765855752597,255929.39057130017,444675.0403174048,1.9075039089867687,0.0
11.952,11318.659005021625,256394.94118558726,444675.0403174048,1.8988657966461877,0.0
12.45,11269.33186574968,261339.365207228,444675.0403174048,1.89533441931257,0.0
12.948,11009.216185385752,265849.51738022594,444675.0403174048,1.894324503369763,0.0
13.446,11284.631202037892,260889.72743160964,444675.0403174048,1.8821535761214383,0.0
13.944,11491.790297217967,257058.18052115702,444675.0403174048,1.9009876180255258,0.0
14.442,11491.790297217967,257058.18052115702,444675.0403174048,1.9009876180255258,0.0
14.94,11066.18934514148,258181.999769917,444675.0403174048,1.8749935784933036,0.0
15.438,11201.75107980329,258494.45116280462,444675.0403174048,1.8977715505353394,0.0
15.936,10825.697272127998,260491.44182463683,455191.3021721685,1.9023418029687642,0.0
16.434,11226.784922953775,263171.6215717983,455191.3021721685,1.9078899417724289,0.0
16.932,11541.502943134114,294150.2816601689,507527.3042496013,1.8935340660956936,0.0
17.43,11407.84938629725,297930.167547314,507527.3042496013,1.8993747111998345,0.0
17.928,11616.148830982718,303809.38440824643,507527.3042496013,1.9153784296388645,0.0
18.426,12266.20581815228,309747.69290608977,507527.3042496013,1.9281744955393316,0.0
18.924,12031.601717338037,311885.78890842816,507527.3042496013,1.9222205067645426,0.0
19.422,12117.268861646897,314461.2705334144,507527.3042496013,1.9429284939144933,0.0
19.92,11081.744922306923,311123.23954745004,507527.3042496013,1.977206807973824,0.0
20.418,10998.913742127283,303153.603072808,507527.3042496013,1.937953596087576,0.1422475106685633
20.916,10998.913742127283,303153.603072808,507527.3042496013,1.937953596087576,0.1422475106685633
21.414,10518.093147996851,289084.8122090407,507527.3042496013,1.8899114589756851,0.1422475106685633
21.912,10292.19097140373,294806.3506440557,507527.3042496013,1.897019190317648,0.15015015015015015
22.41,10123.042254496278,287498.9435999652,507527.3042496013,1.8923917417311302,0.15015015015015015
22.908,9205.767406774135,244855.96737280974,420779.87601176364,1.9024334155898481,0.15873015873015872
23.406,9104.479770708967,245659.59132062644,420779.87601176364,1.9170225894916013,0.16806722689075632
23.904,8912.165212140248,232758.64113388196,409676.2613920603,1.9286787723096788,0.16806722689075632
24.402,8871.675703492583,233401.31644140487,409676.2613920603,1.8984562480861005,0.17825311942959002
