startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,9.0,3784.959593074915,2861.101006969317,32.0
0.498,8.0,3633.3959273488763,2606.0886734605388,30.0
0.996,8.0,3384.9507618749135,2478.1309014366425,29.0
1.494,8.0,3586.4556989490948,2713.24481654803,29.0
1.992,8.0,3613.3970864211615,2677.4962968889085,28.0
2.49,8.0,3605.419821440908,2685.473561869162,29.0
2.988,8.0,3661.666573454666,2629.226809855404,28.0
3.486,8.0,3537.147100942914,2753.746282367156,28.0
3.984,8.0,3587.455882703597,2703.437500606473,27.0
4.482,8.0,3785.212760142107,2515.145214104662,27.0
4.98,8.0,4081.7458563918553,2969.926388856406,28.0
5.478,8.0,4194.518020587291,3103.002856023394,27.0
5.976,8.0,6155.097705389396,5063.582540825499,27.0
6.474,9.0,4353.412263343333,3074.2984496935856,28.0
6.972,9.0,4962.981709036031,3621.721411952596,28.0
7.47,9.0,4936.016633470441,3156.669645989141,28.0
7.968,9.0,5024.100880875379,3244.7538933940773,29.0
8.466,9.0,4987.4701073011865,3597.233013687441,29.0
8.964,9.0,4965.0153469115185,3554.6326570940673,28.0
9.462,9.0,5011.000505930631,3530.0347751736645,28.0
9.96,9.0,4983.3244823862615,3549.8719956199675,29.0
10.458,9.0,5042.746280155079,3573.552749673739,28.0
10.956,9.0,5046.867004397024,3573.552749673739,29.0
11.454,9.0,5020.3783830205575,3573.5527496737395,29.0
11.952,10.0,4323.476139024497,3307.6285801811173,30.0
12.45,10.0,4589.407495402816,3074.2978713330667,31.0
12.948,10.0,5942.91451586836,4169.4600752581855,31.0
13.446,11.0,5160.469521171594,4220.592644564005,32.0
13.944,12.0,4619.886172632702,3967.112463384073,32.0
14.442,13.0,3992.127514185147,3511.913861422824,34.0
14.94,13.0,4791.874164899017,3966.1444763343075,34.0
15.438,13.0,3558.7800438744557,2860.961018087007,34.0
15.936,14.0,3061.3272243582096,2892.1483143345104,34.0
16.434,14.0,3198.5782837248366,2869.8157151346977,34.0
16.932,14.0,3339.8234851041734,2781.524654071802,35.0
17.43,14.0,4285.8614330542005,3727.562602021829,36.0
17.928,14.0,4693.620440064121,3945.5279228828667,36.0
18.426,13.0,4257.848224822102,3188.1422542461073,35.0
18.924,12.0,5262.323363438692,4051.7074061694525,34.0
19.422,12.0,5097.380923474667,4216.649846133477,34.0
19.92,12.0,5062.8753785136105,4251.155391094534,34.0
20.418,12.0,5045.398109253496,4268.63266035465,35.0
20.916,12.0,4679.337753942847,4260.469951852975,33.0
21.414,11.0,5713.359850287056,4797.631650166279,33.0
21.912,11.0,5767.133458352836,4851.405258232057,32.0
22.41,11.0,5754.921637829176,4839.193437708397,32.0
22.908,11.0,6160.653934973368,3669.435766536415,33.0
23.406,10.0,6917.430878787037,4663.521892289265,33.0
23.904,10.0,7119.4832336921145,4648.01834916241,33.0
24.402,11.0,5624.488385268413,4295.785342702232,34.0
