startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacSkewnessExponent,sacPeakVelAmpRatio
0.0,0.5784942791762013,0.5301098398169336,0.3222242562929062,0.5394736842105263,0.41361556064073224,0.25894279176201374,0.4608100686498856,0.7702013729977116,0.473720823798627,0.7025675057208238,0.6412723112128147,0.5846636155606407,0.5336338672768879
0.961,0.7316201372997712,0.5987048054919909,0.3825171624713959,0.704096109839817,0.46120823798627003,0.33206407322654463,0.24933180778032035,0.7792677345537757,0.513395881006865,0.6758032036613272,0.63120823798627,0.5732311212814646,0.5421464530892448
1.922,0.7710297482837528,0.5608054919908467,0.43671395881006864,0.7289336384439359,0.508421052631579,0.30274141876430205,0.3982196796338673,0.6706270022883295,0.6689702517162471,0.47495652173913044,0.47471395881006867,0.6848604118993135,0.5951899313501144
2.883,0.7161693363844394,0.517862700228833,0.421025171624714,0.673954233409611,0.4617803203661327,0.284091533180778,0.3982196796338673,0.5523386727688787,0.5074187643020595,0.4418718535469108,0.4434828375286041,0.6144805491990847,0.6601830663615561
3.844,0.7181144164759725,0.31563844393592677,0.30415560640732264,0.6090068649885584,0.22302517162471397,0.19176201372997712,0.3982196796338673,0.34472768878718535,0.3652173913043478,0.34660411899313504,0.3704576659038902,0.47555606407322654,0.7528192219679634
4.805,0.7112311212814645,0.26652631578947367,0.36356979405034323,0.5700503432494279,0.18521281464530892,0.19166132723112128,0.3982196796338673,0.4416659038901602,0.3453684210526316,0.43386270022883294,0.43156979405034324,0.4350983981693364,0.7523981693363845
5.766,0.641025171624714,0.28129061784897025,0.3499038901601831,0.5165858123569794,0.25153775743707096,0.19500228832951946,0.5862883295194508,0.487629290617849,0.281116704805492,0.5040411899313502,0.5003020594965675,0.35378947368421054,0.7420549199084668
6.727,0.5943432494279176,0.3106636155606407,0.2811487414187643,0.4646773455377574,0.26440732265446226,0.1748512585812357,0.5774324942791762,0.5255148741418765,0.2251762013729977,0.5700366132723113,0.5783157894736842,0.3206086956521739,0.7433913043478261
7.688,0.4776109839816934,0.4534233409610984,0.33487871853546913,0.44153318077803205,0.33323569794050345,0.3525629290617849,0.5761739130434783,0.5890297482837529,0.18614187643020594,0.6033226544622425,0.6210800915331808,0.2507734553775744,0.7095972540045766
8.649,0.30929977116704804,0.5424073226544622,0.282512585812357,0.32348741418764304,0.4734736842105263,0.31128604118993136,0.650370709382151,0.6040549199084668,0.27410526315789474,0.6128421052631579,0.6160686498855835,0.42520366132723114,0.6289931350114416
9.61,0.3408604118993135,0.4537620137299771,0.32633867276887873,0.24991762013729976,0.48435240274599545,0.385162471395881,0.650370709382151,0.4951212814645309,0.2640091533180778,0.48410068649885585,0.48751945080091535,0.352649885583524,0.6794508009153318
