startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,0.5940320366132723,0.6110205949656751,0.6809977116704805,0.40204118993135013,0.5073867276887872
0.801,0.6140869565217392,0.6129244851258582,0.6809977116704805,0.45350114416475973,0.4490343249427918
1.602,0.687533180778032,0.6268649885583524,0.6844302059496568,0.47763844393592675,0.4000274599542334
2.403,0.734974828375286,0.6410068649885583,0.6844302059496568,0.5447597254004577,0.3633775743707094
3.204,0.7019679633867277,0.6402929061784897,0.6844302059496568,0.5380961098398169,0.371395881006865
4.005,0.6773546910755148,0.6389016018306636,0.6844302059496568,0.5231212814645309,0.3836704805491991
4.806,0.6617482837528604,0.649162471395881,0.6847963386727689,0.4399725400457666,0.35851716247139587
5.607,0.6586819221967963,0.6428649885583524,0.6847963386727689,0.3608512585812357,0.3734279176201373
6.408,0.6425995423340961,0.6443112128146453,0.6766132723112128,0.36105263157894735,0.3564851258581236
7.209,0.6525034324942792,0.6411441647597254,0.6756155606407322,0.343954233409611,0.3482562929061785
8.01,0.6807322654462242,0.6568970251716247,0.7006315789473684,0.3253546910755149,0.3142517162471396
8.811,0.6608878718535469,0.6630297482837528,0.7170983981693364,0.26156521739130434,0.3017482837528604
9.612,0.7479267734553776,0.6576933638443936,0.7170983981693364,0.3351304347826087,0.3023615560640732
10.413,0.7491075514874141,0.6610983981693364,0.7170983981693364,0.4085491990846682,0.3002288329519451
11.214,0.7679450800915332,0.6638993135011442,0.7170983981693364,0.4890617848970252,0.288558352402746
12.015,0.7712494279176202,0.6739862700228832,0.7170983981693364,0.5523569794050344,0.25679633867276885
12.816,0.8063340961098399,0.6719725400457666,0.7170983981693364,0.5998260869565217,0.2604759725400458
13.617,0.7962013729977117,0.6530892448512586,0.642279176201373,0.5296933638443936,0.2909016018306636
14.418,0.808183066361556,0.6491807780320367,0.642279176201373,0.44046681922196795,0.30064073226544624
15.219,0.8028741418764302,0.6288512585812357,0.6419405034324943,0.5761006864988558,0.32115331807780323
16.02,0.7972540045766591,0.6259038901601831,0.6419405034324943,0.5234691075514875,0.3350114416475973
16.821,0.7972173913043479,0.5835423340961099,0.6419405034324943,0.6441098398169336,0.38077803203661326
17.622,0.7901693363844393,0.467862700228833,0.532045766590389,0.6409061784897025,0.44946453089244853
18.423,0.8040274599542334,0.45389473684210524,0.532045766590389,0.6659954233409611,0.46498855835240277
19.224,0.8086315789473684,0.44334096109839816,0.532045766590389,0.6954233409610984,0.4768878718535469
20.025,0.8169244851258581,0.463441647597254,0.5559359267734554,0.7032219679633868,0.46087871853546913
20.826,0.8120549199084668,0.46183981693363846,0.5559359267734554,0.7064439359267735,0.46216018306636153
21.627,0.8011075514874142,0.46350572082379865,0.5559359267734554,0.6701510297482838,0.46068649885583524
22.428,0.7932448512585812,0.44461327231121284,0.5545903890160183,0.6699862700228832,0.4828466819221968
23.229,0.7974828375286042,0.423395881006865,0.5472128146453089,0.6207048054919908,0.5011807780320366
24.03,0.8058764302059497,0.4174828375286041,0.5472128146453089,0.6899588100686499,0.5019496567505721
24.831,0.8082837528604119,0.448558352402746,0.5735011441647597,0.732466819221968,0.48676430205949656
25.632,0.8079359267734554,0.4382059496567506,0.5735011441647597,0.7345629290617849,0.5045400457665904
26.433,0.8089977116704805,0.4248787185354691,0.5735011441647597,0.7548924485125859,0.49690617848970253
27.234,0.8080640732265446,0.42472311212814645,0.5735011441647597,0.7481281464530892,0.49297940503432497
28.035,0.7920274599542334,0.39152402745995424,0.5656475972540046,0.7538398169336384,0.5611807780320366
28.836,0.7921739130434783,0.384604118993135,0.5656475972540046,0.7659130434782608,0.5652814645308925
29.637,0.7735743707093822,0.3385812356979405,0.5532173913043478,0.7701052631578947,0.6339679633867277
30.438,0.7926132723112128,0.3544622425629291,0.5532173913043478,0.7673501144164759,0.6339679633867277
31.239,0.7879359267734554,0.3431395881006865,0.5393409610983981,0.7696018306636155,0.6562013729977116
32.04,0.751908466819222,0.2851990846681922,0.4340411899313501,0.7056201372997711,0.7235881006864988
32.841,0.7497116704805492,0.3891533180778032,0.5569977116704805,0.48556521739130437,0.6539221967963387
33.642,0.7658123569794051,0.3962471395881007,0.5569977116704805,0.5272951945080091,0.6415560640732265
34.443,0.7336201372997712,0.393116704805492,0.5412448512585812,0.4701967963386728,0.6690343249427918
35.244,0.7072494279176201,0.390279176201373,0.5412448512585812,0.44904347826086954,0.6895194508009154
36.045,0.6953775743707094,0.3962379862700229,0.5412448512585812,0.35182608695652173,0.6851350114416476
36.846,0.7472951945080092,0.4171350114416476,0.5412448512585812,0.4188558352402746,0.6709199084668193
37.647,0.7267002288329519,0.4192768878718535,0.5412448512585812,0.4505629290617849,0.6864988558352403
38.448,0.7412906178489702,0.4126590389016018,0.5412448512585812,0.43832494279176204,0.6913867276887872
39.249,0.7477620137299771,0.39903890160183064,0.5412448512585812,0.3657391304347826,0.698141876430206
