startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacSkewnessExponent,sacPeakVelAmpRatio
0.0,0.6758260869565217,0.4299450800915332,0.6906773455377574,0.38841647597254003,0.8872311212814645,0.6329610983981694,0.12708466819221967,0.956974828375286,0.07877345537757437,0.975720823798627,0.9609061784897025,0.03221967963386728,0.9722425629290617
0.963,0.8410572082379862,0.13616018306636155,0.7036521739130435,0.4705858123569794,0.6741235697940503,0.7227826086956521,0.09939130434782609,0.9944713958810069,0.09077803203661328,0.9849427917620137,0.9660091533180778,0.029382151029748282,0.9716887871853547
1.926,0.7774736842105263,0.13071853546910756,0.5942837528604119,0.32294279176201374,0.682,0.6984256292906178,0.15386270022883294,0.9922471395881007,0.13277803203661329,0.9781281464530892,0.9603340961098398,0.10868192219679634,0.9688283752860412
2.889,0.5918215102974829,0.2145675057208238,0.6149839816933639,0.1934553775743707,0.7900183066361556,0.5982517162471396,0.26644393592677346,0.9787414187643021,0.15595423340961098,0.9640366132723112,0.9515377574370709,0.17183524027459954,0.9662013729977117
3.852,0.6637848970251716,0.2793867276887872,0.7585034324942792,0.30559267734553774,0.8397391304347827,0.6322700228832951,0.17832036613272312,0.9903981693363845,0.5814096109839817,0.8591075514874141,0.6448421052631579,0.2517070938215103,0.03555148741418764
4.815,0.7924256292906179,0.22287871853546912,0.7499771167048055,0.41534553775743704,0.7716704805491991,0.7121144164759725,0.1142837528604119,0.9971350114416476,0.49865903890160185,0.9195835240274599,0.7911762013729977,0.108558352402746,0.009652173913043478
5.778,0.6333684210526316,0.24824256292906177,0.6485629290617849,0.24731807780320367,0.7243295194508009,0.5442562929061785,0.2719954233409611,0.9747414187643021,0.5497437070938215,0.783446224256293,0.567771167048055,0.25868192219679637,0.055556064073226545
6.741,0.6138855835240274,0.26408695652173914,0.6473638443935926,0.2657528604118993,0.7079313501144164,0.5754050343249428,0.17832036613272312,0.9908421052631579,0.4351121281464531,0.8671029748283753,0.7054553775743707,0.12059954233409612,0.02160183066361556
7.704,0.7996979405034325,0.11011899313501144,0.6920045766590389,0.37219221967963384,0.4903112128146453,0.6561189931350114,0.1696704805491991,0.9908970251716247,0.4645263157894737,0.8311945080091533,0.6797894736842105,0.06992219679633867,0.016897025171624714
8.667,0.6114187643020595,0.06309382151029748,0.49674141876430206,0.16661784897025173,0.32446681922196796,0.4323386727688787,0.2380549199084668,0.9780823798627002,0.4853363844393593,0.7549107551487414,0.6258855835240275,0.08996796338672769,0.032576659038901605
9.63,0.45721281464530894,0.07043935926773455,0.43499313501144166,0.10996338672768878,0.3178535469107551,0.34864530892448514,0.2763295194508009,0.9743203661327231,0.4152585812356979,0.7512768878718535,0.5758764302059497,0.12498855835240275,0.033565217391304344
10.593,0.519441647597254,0.046553775743707095,0.5065034324942792,0.13284668192219679,0.35276887871853546,0.38411899313501147,0.2763295194508009,0.9746361556064074,0.3222608695652174,0.807066361556064,0.676700228832952,0.03535469107551487,0.019212814645308926
11.556,0.5219771167048055,0.058585812356979405,0.43185354691075517,0.15298855835240274,0.33901601830663614,0.3040183066361556,0.18178489702517162,0.9898627002288329,0.29891075514874144,0.8882105263157895,0.740512585812357,0.07687871853546911,0.006329519450800915
12.519,0.6891441647597254,0.05219221967963387,0.43805491990846684,0.25761556064073227,0.2645354691075515,0.37378032036613273,0.18178489702517162,0.9902196796338673,0.26492448512585814,0.9009839816933638,0.7777574370709383,0.33875514874141877,0.00682837528604119
13.482,0.6249473684210526,0.18141418764302059,0.5369336384439359,0.2869199084668192,0.6058077803203661,0.3492128146453089,0.08603203661327231,0.9946910755148741,0.05156521739130435,0.9327826086956522,0.7978672768878718,0.201441647597254,0.0688604118993135
14.445,0.7444530892448512,0.22981693363844394,0.7282608695652174,0.4907734553775744,0.6795194508009154,0.4967276887871854,0.07563386727688787,0.9495789473684211,0.06515789473684211,0.7828283752860412,0.6114874141876431,0.41458123569794053,0.265954233409611
