startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate
0.0,0.6743340961098399,0.8628192219679633,0.8451807780320366,0.2620411899313501,0.0528604118993135
1.621,0.7295469107551488,0.8717620137299771,0.834141876430206,0.27425171624713957,0.094279176201373
3.242,0.7428924485125858,0.8641830663615561,0.834141876430206,0.3356155606407323,0.11159725400457667
4.863,0.7487048054919908,0.8638535469107551,0.8251350114416476,0.3872677345537757,0.11159725400457667
6.484,0.716091533180778,0.8389107551487415,0.7768512585812357,0.41708009153318076,0.1443386727688787
8.105,0.7284485125858123,0.8453913043478261,0.7883112128146453,0.4483112128146453,0.10603203661327232
9.726,0.7493455377574371,0.8563386727688788,0.8332265446224256,0.3399450800915332,0.094279176201373
11.347,0.7617116704805492,0.8582059496567506,0.8346636155606407,0.3675240274599542,0.06980320366132724
12.968,0.7431487414187643,0.8686407322654462,0.8170526315789474,0.27666819221967964,0.0834324942791762
14.589,0.7238169336384439,0.8549565217391304,0.8130526315789474,0.320604118993135,0.1057116704805492
16.21,0.7469107551487414,0.8672860411899314,0.8219771167048054,0.48184897025171625,0.09582608695652174
17.831,0.736045766590389,0.8818581235697941,0.8276979405034325,0.5874141876430206,0.08951945080091533
19.452,0.7684210526315789,0.8605217391304348,0.8222425629290618,0.4852356979405034,0.10032036613272312
21.073,0.7803203661327232,0.8577940503432494,0.8222425629290618,0.4772356979405034,0.10231578947368421
22.694,0.779578947368421,0.8318260869565217,0.8127139588100687,0.3528054919908467,0.19364759725400457
24.315,0.7913592677345538,0.8501693363844394,0.8137391304347826,0.4940594965675057,0.19659496567505721
25.936,0.7914782608695652,0.7665263157894737,0.7215926773455378,0.6034599542334096,0.24969336384439358
27.557,0.7812265446224256,0.7780869565217391,0.797116704805492,0.5336842105263158,0.23753775743707095
29.178,0.7814828375286041,0.7508741418764302,0.8103432494279176,0.5820778032036613,0.2462608695652174
30.799,0.7732265446224257,0.7974462242562929,0.8511762013729978,0.6121189931350114,0.21166132723112127
32.42,0.7807322654462242,0.776741418764302,0.8511762013729978,0.676695652173913,0.2356796338672769
34.041,0.7898947368421053,0.7905720823798627,0.8511762013729978,0.5777757437070938,0.2145537757437071
35.662,0.7825537757437071,0.754462242562929,0.7936933638443936,0.39731807780320366,0.2417848970251716
37.283,0.745162471395881,0.7702059496567506,0.811066361556064,0.2729244851258581,0.21747368421052632
38.904,0.7662242562929061,0.7765400457665904,0.811066361556064,0.36500686498855833,0.18905263157894736
40.525,0.7482379862700229,0.7876247139588101,0.811066361556064,0.3680274599542334,0.1580503432494279
42.146,0.7494187643020594,0.802370709382151,0.8307551487414188,0.4068192219679634,0.1268100686498856
43.767,0.7393867276887872,0.7865903890160183,0.7873043478260869,0.4906727688787185,0.14237986270022884
45.388,0.7429107551487414,0.8078352402745995,0.7987734553775744,0.5423798627002289,0.14186727688787185
47.009,0.7203020594965676,0.7969427917620138,0.7983066361556064,0.3714782608695652,0.1294279176201373
48.63,0.7186270022883295,0.8098032036613272,0.7952951945080091,0.46564759725400456,0.18152860411899313
50.251,0.7152036613272311,0.8396430205949657,0.8139679633867277,0.5319816933638444,0.13007780320366133
51.872,0.6677070938215103,0.8020228832951946,0.740137299771167,0.5841006864988558,0.13587185354691075
53.493,0.6241006864988559,0.825299771167048,0.75637528604119,0.44929977116704806,0.15089244851258582
55.114,0.6624713958810069,0.8132356979405034,0.7485675057208238,0.4465354691075515,0.14216018306636155
56.735,0.66679176201373,0.8087048054919909,0.8135560640732266,0.40493363844393593,0.10178489702517163
58.356,0.7014828375286041,0.8054187643020595,0.8220320366132723,0.38242562929061785,0.13007780320366133
59.977,0.7183524027459954,0.799112128146453,0.824558352402746,0.32270938215102973,0.14533638443935926
61.598,0.7373638443935927,0.7921006864988558,0.8337757437070938,0.4645949656750572,0.15817848970251716
63.219,0.7353135011441647,0.8274324942791762,0.864466819221968,0.36870480549199086,0.13979862700228832
64.84,0.7078352402745995,0.8256567505720824,0.8661052631578947,0.22849427917620138,0.149162471395881
66.461,0.7439450800915332,0.8300411899313501,0.8661052631578947,0.30330434782608695,0.12204118993135012
68.082,0.7057574370709382,0.8215377574370709,0.8661052631578947,0.26665446224256295,0.17410526315789474
69.703,0.7428192219679634,0.8553318077803204,0.8698123569794051,0.3086132723112128,0.16328604118993134
71.324,0.7634599542334096,0.8619496567505721,0.8698123569794051,0.42392677345537755,0.16412814645308924
72.945,0.7717986270022883,0.8703524027459955,0.8698123569794051,0.438370709382151,0.1294279176201373
74.566,0.787020594965675,0.8763112128146453,0.85841647597254,0.5146270022883295,0.07076430205949656
76.187,0.7659862700228833,0.8798443935926773,0.8549382151029749,0.5145354691075514,0.0631395881006865
77.808,0.7871487414187643,0.8925125858123569,0.8608329519450801,0.6122929061784897,0.05007780320366133
79.429,0.7573729977116704,0.8941967963386728,0.8608329519450801,0.6383432494279176,0.06837528604118993
