startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,0.48382608695652174,0.36551945080091536,0.6932997711670481,0.316604118993135
0.801,0.48382608695652174,0.4645858123569794,0.6035057208237986,0.316604118993135
1.602,0.48382608695652174,0.37663157894736843,0.7105171624713958,0.316604118993135
2.403,0.5727597254004577,0.364091533180778,0.5839176201372998,0.316604118993135
3.204,0.5727597254004577,0.36936384439359266,0.5943340961098398,0.3788741418764302
4.005,0.5727597254004577,0.39708924485125857,0.4996887871853547,0.316604118993135
4.806,0.6575011441647597,0.40687414187643023,0.629299771167048,0.3788741418764302
5.607,0.5727597254004577,0.4581784897025172,0.5947276887871854,0.4148283752860412
6.408,0.5727597254004577,0.4581784897025172,0.5947276887871854,0.4148283752860412
7.209,0.5727597254004577,0.4756521739130435,0.5850343249427917,0.4148283752860412
8.01,0.5727597254004577,0.47304347826086957,0.6370800915331808,0.4148283752860412
8.811,0.5727597254004577,0.43434324942791763,0.5993592677345537,0.3788741418764302
9.612,0.5727597254004577,0.33340045766590387,0.5748741418764302,0.3476613272311213
10.413,0.5727597254004577,0.33956064073226544,0.5620228832951945,0.3788741418764302
11.214,0.5727597254004577,0.3852448512585812,0.6445491990846682,0.3476613272311213
12.015,0.5727597254004577,0.3361189931350114,0.6445491990846682,0.3476613272311213
12.816,0.6575011441647597,0.5962196796338672,0.8431304347826087,0.4148283752860412
13.617,0.6575011441647597,0.6012265446224256,0.8389107551487415,0.4148283752860412
14.418,0.48382608695652174,0.7042471395881007,0.8127414187643021,0.3788741418764302
15.219,0.48382608695652174,0.7654279176201373,0.8892356979405034,0.4148283752860412
16.02,0.48382608695652174,0.8328146453089245,0.8899588100686499,0.4148283752860412
16.821,0.3920183066361556,0.8964851258581236,0.8355331807780321,0.3788741418764302
17.622,0.31758352402745993,0.8424897025171625,0.8817940503432494,0.316604118993135
18.423,0.26306636155606405,0.9130892448512585,0.6683478260869565,0.2506178489702517
19.224,0.26306636155606405,0.9238993135011442,0.7662700228832952,0.316604118993135
20.025,0.26306636155606405,0.9238993135011442,0.7662700228832952,0.316604118993135
20.826,0.26306636155606405,0.9459221967963387,0.8697299771167049,0.316604118993135
21.627,0.31758352402745993,0.8709565217391304,0.8443844393592678,0.3476613272311213
22.428,0.31758352402745993,0.9349931350114417,0.8995057208237986,0.3476613272311213
23.229,0.31758352402745993,0.9025812356979405,0.878745995423341,0.3476613272311213
24.03,0.26306636155606405,0.954883295194508,0.9031395881006865,0.2506178489702517
24.831,0.31758352402745993,0.568979405034325,0.2991029748283753,0.316604118993135
25.632,0.26306636155606405,0.6817116704805491,0.3891807780320366,0.21381235697940504
26.433,0.26306636155606405,0.7284393592677345,0.4871853546910755,0.2506178489702517
27.234,0.31758352402745993,0.625116704805492,0.5195697940503432,0.3788741418764302
28.035,0.31758352402745993,0.6585903890160183,0.5750755148741419,0.316604118993135
28.836,0.31758352402745993,0.6341418764302059,0.5616109839816934,0.316604118993135
29.637,0.31758352402745993,0.616466819221968,0.5330800915331808,0.3476613272311213
30.438,0.31758352402745993,0.7626086956521739,0.6071487414187643,0.3476613272311213
31.239,0.31758352402745993,0.5394782608695652,0.6824622425629291,0.3788741418764302
32.04,0.31758352402745993,0.5880183066361556,0.730508009153318,0.3788741418764302
32.841,0.3920183066361556,0.40375286041189934,0.37879176201373,0.49393135011441647
33.642,0.3920183066361556,0.40239816933638445,0.3972631578947368,0.3788741418764302
34.443,0.31758352402745993,0.5009519450800916,0.4684942791762014,0.4148283752860412
35.244,0.31758352402745993,0.4591121281464531,0.5422608695652174,0.3476613272311213
36.045,0.3920183066361556,0.4339588100686499,0.480466819221968,0.4520823798627002
36.846,0.3920183066361556,0.3788649885583524,0.3835606407322654,0.4520823798627002
37.647,0.3920183066361556,0.2859405034324943,0.41838901601830664,0.4148283752860412
38.448,0.3920183066361556,0.30789016018306636,0.4496659038901602,0.4520823798627002
39.249,0.31758352402745993,0.4119267734553776,0.74362471395881,0.3476613272311213
