startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacSkewnessExponent,sacPeakVelAmpRatio
0.0,0.24762929061784897,0.23605491990846683,0.2656201372997712,0.09850343249427918,0.3433592677345538,0.2700274599542334,0.8870755148741418,0.44269565217391305,0.6089199084668192,0.43990389016018305,0.6454096109839816,0.8491304347826087,0.35449427917620135
0.55,0.23762471395881007,0.2894462242562929,0.3431578947368421,0.12133180778032036,0.4131395881006865,0.31356979405034324,0.8541098398169337,0.45182608695652177,0.6974050343249428,0.44406864988558353,0.6514782608695652,0.9063661327231122,0.3760091533180778
1.1,0.2354736842105263,0.27606864988558355,0.3954233409610984,0.11595423340961099,0.48662242562929064,0.30928604118993136,0.886324942791762,0.5252997711670481,0.7026315789473684,0.4985675057208238,0.6786315789473685,0.8379725400457666,0.2640137299771167
1.65,0.24300686498855836,0.38902974828375286,0.5665812356979405,0.1597116704805492,0.6678764302059497,0.42722654462242565,0.8541098398169337,0.5582883295194508,0.688929061784897,0.5309702517162471,0.7028970251716247,0.8399176201372998,0.18782151029748284
2.2,0.26785354691075514,0.3091441647597254,0.6519862700228833,0.16411441647597255,0.7235377574370709,0.45530892448512583,0.8541098398169337,0.5654324942791762,0.6900228832951945,0.5349336384439359,0.7135148741418764,0.800370709382151,0.1448649885583524
2.75,0.2808054919908467,0.30363386727688785,0.658233409610984,0.16694736842105262,0.7269702517162472,0.4716933638443936,0.8039496567505721,0.47329061784897025,0.8182013729977117,0.3203112128146453,0.24653546910755147,0.7539267734553776,0.1005720823798627
3.3,0.288466819221968,0.30220594965675057,0.6672677345537757,0.17127688787185355,0.7326224256292906,0.4813546910755149,0.8039496567505721,0.40621052631578947,0.7901922196796338,0.2480183066361556,0.20016475972540046,0.7007551487414188,0.11521739130434783
3.85,0.23137299771167047,0.2965034324942792,0.642604118993135,0.14178947368421052,0.7389016018306637,0.40158810068649886,0.7736475972540046,0.25216018306636157,0.7952585812356979,0.15502517162471396,0.1357254004576659,0.752045766590389,0.15952860411899314
4.4,0.23137299771167047,0.2965034324942792,0.642604118993135,0.14178947368421052,0.7389016018306637,0.40158810068649886,0.8487231121281464,0.25216018306636157,0.7952585812356979,0.15502517162471396,0.1357254004576659,0.752045766590389,0.15952860411899314
4.95,0.23924485125858125,0.18752860411899314,0.5761327231121282,0.1039816933638444,0.6854233409610984,0.2898032036613272,0.7736475972540046,0.2448329519450801,0.8450343249427917,0.13793135011441648,0.11670480549199085,0.719254004576659,0.14616018306636155
